Source,Target,Weight,Type,Start,End,Label
2,14,1,"undirected",1,19,"node 2 to 14"
2,15,1,"undirected",1,19,"node 2 to 15"
2,16,1,"undirected",1,19,"node 2 to 16"
2,17,1,"undirected",1,19,"node 2 to 17"
2,18,1,"undirected",1,19,"node 2 to 18"
2,19,1,"undirected",1,19,"node 2 to 19"
2,20,1,"undirected",1,19,"node 2 to 20"
2,21,1,"undirected",1,19,"node 2 to 21"
2,22,1,"undirected",1,19,"node 2 to 22"
2,23,1,"undirected",1,19,"node 2 to 23"
2,24,1,"undirected",1,19,"node 2 to 24"
2,25,1,"undirected",1,19,"node 2 to 25"
2,26,1,"undirected",1,19,"node 2 to 26"
2,27,1,"undirected",1,19,"node 2 to 27"
2,28,1,"undirected",1,19,"node 2 to 28"
2,29,1,"undirected",1,19,"node 2 to 29"
2,30,1,"undirected",1,19,"node 2 to 30"
2,31,1,"undirected",1,19,"node 2 to 31"
2,32,1,"undirected",1,19,"node 2 to 32"
2,33,1,"undirected",1,19,"node 2 to 33"
2,34,1,"undirected",1,19,"node 2 to 34"
2,35,1,"undirected",1,19,"node 2 to 35"
2,36,1,"undirected",1,19,"node 2 to 36"
2,37,1,"undirected",1,19,"node 2 to 37"
2,38,1,"undirected",1,19,"node 2 to 38"
2,39,1,"undirected",1,19,"node 2 to 39"
2,40,1,"undirected",1,19,"node 2 to 40"
2,41,1,"undirected",1,19,"node 2 to 41"
2,42,1,"undirected",1,19,"node 2 to 42"
2,43,1,"undirected",1,19,"node 2 to 43"
2,44,1,"undirected",1,19,"node 2 to 44"
2,45,1,"undirected",1,19,"node 2 to 45"
2,46,1,"undirected",1,19,"node 2 to 46"
2,47,1,"undirected",1,19,"node 2 to 47"
2,48,1,"undirected",1,19,"node 2 to 48"
2,49,1,"undirected",1,19,"node 2 to 49"
2,50,1,"undirected",1,19,"node 2 to 50"
2,51,1,"undirected",1,19,"node 2 to 51"
2,52,1,"undirected",1,19,"node 2 to 52"
2,53,1,"undirected",1,19,"node 2 to 53"
2,54,1,"undirected",1,19,"node 2 to 54"
2,55,1,"undirected",1,19,"node 2 to 55"
2,56,1,"undirected",1,19,"node 2 to 56"
2,57,1,"undirected",1,19,"node 2 to 57"
2,58,1,"undirected",1,19,"node 2 to 58"
2,59,1,"undirected",1,19,"node 2 to 59"
2,60,1,"undirected",1,19,"node 2 to 60"
2,61,1,"undirected",1,19,"node 2 to 61"
2,62,1,"undirected",1,19,"node 2 to 62"
2,63,1,"undirected",1,19,"node 2 to 63"
2,64,1,"undirected",1,19,"node 2 to 64"
2,65,1,"undirected",1,19,"node 2 to 65"
2,66,1,"undirected",1,19,"node 2 to 66"
2,67,1,"undirected",1,19,"node 2 to 67"
2,68,1,"undirected",1,19,"node 2 to 68"
2,69,1,"undirected",1,19,"node 2 to 69"
2,70,1,"undirected",1,19,"node 2 to 70"
2,71,1,"undirected",1,19,"node 2 to 71"
2,72,1,"undirected",1,19,"node 2 to 72"
2,73,1,"undirected",1,19,"node 2 to 73"
2,74,1,"undirected",1,19,"node 2 to 74"
2,75,1,"undirected",1,19,"node 2 to 75"
2,76,1,"undirected",1,19,"node 2 to 76"
2,77,1,"undirected",1,19,"node 2 to 77"
2,79,1,"undirected",1,19,"node 2 to 79"
2,80,1,"undirected",1,19,"node 2 to 80"
2,81,1,"undirected",1,19,"node 2 to 81"
2,82,1,"undirected",1,19,"node 2 to 82"
2,85,1,"undirected",1,19,"node 2 to 85"
2,86,1,"undirected",1,19,"node 2 to 86"
2,87,1,"undirected",1,19,"node 2 to 87"
2,88,1,"undirected",1,19,"node 2 to 88"
2,89,1,"undirected",1,19,"node 2 to 89"
2,90,1,"undirected",1,19,"node 2 to 90"
2,91,1,"undirected",1,19,"node 2 to 91"
2,92,1,"undirected",1,19,"node 2 to 92"
2,93,1,"undirected",1,19,"node 2 to 93"
2,95,1,"undirected",1,19,"node 2 to 95"
2,97,1,"undirected",1,19,"node 2 to 97"
2,99,1,"undirected",1,19,"node 2 to 99"
3,1,1,"undirected",1,19,"node 3 to 1"
3,2,1,"undirected",1,19,"node 3 to 2"
3,4,1,"undirected",1,19,"node 3 to 4"
3,5,1,"undirected",1,19,"node 3 to 5"
3,6,1,"undirected",1,19,"node 3 to 6"
3,7,1,"undirected",1,19,"node 3 to 7"
3,8,1,"undirected",1,19,"node 3 to 8"
3,9,1,"undirected",1,19,"node 3 to 9"
3,10,1,"undirected",1,19,"node 3 to 10"
3,11,1,"undirected",1,19,"node 3 to 11"
3,12,1,"undirected",1,19,"node 3 to 12"
3,13,1,"undirected",1,19,"node 3 to 13"
3,14,1,"undirected",1,19,"node 3 to 14"
3,15,1,"undirected",1,19,"node 3 to 15"
3,16,1,"undirected",1,19,"node 3 to 16"
3,20,1,"undirected",1,19,"node 3 to 20"
3,21,1,"undirected",1,19,"node 3 to 21"
3,22,1,"undirected",1,19,"node 3 to 22"
3,23,1,"undirected",1,19,"node 3 to 23"
3,26,1,"undirected",1,19,"node 3 to 26"
3,27,1,"undirected",1,19,"node 3 to 27"
3,28,1,"undirected",1,19,"node 3 to 28"
3,29,1,"undirected",1,19,"node 3 to 29"
3,30,1,"undirected",1,19,"node 3 to 30"
3,32,1,"undirected",1,19,"node 3 to 32"
3,34,1,"undirected",1,19,"node 3 to 34"
3,40,1,"undirected",1,19,"node 3 to 40"
3,44,1,"undirected",1,19,"node 3 to 44"
3,45,1,"undirected",1,19,"node 3 to 45"
3,47,1,"undirected",1,19,"node 3 to 47"
3,50,1,"undirected",1,19,"node 3 to 50"
3,52,1,"undirected",1,19,"node 3 to 52"
3,56,1,"undirected",1,19,"node 3 to 56"
3,57,1,"undirected",1,19,"node 3 to 57"
3,68,1,"undirected",1,19,"node 3 to 68"
3,72,1,"undirected",1,19,"node 3 to 72"
3,77,1,"undirected",1,19,"node 3 to 77"
3,79,1,"undirected",1,19,"node 3 to 79"
3,82,1,"undirected",1,19,"node 3 to 82"
3,88,1,"undirected",1,19,"node 3 to 88"
3,98,1,"undirected",1,19,"node 3 to 98"
4,1,1,"undirected",1,19,"node 4 to 1"
4,2,1,"undirected",1,19,"node 4 to 2"
4,3,1,"undirected",1,19,"node 4 to 3"
4,5,1,"undirected",1,19,"node 4 to 5"
4,6,1,"undirected",1,19,"node 4 to 6"
4,7,1,"undirected",1,19,"node 4 to 7"
4,8,1,"undirected",1,19,"node 4 to 8"
4,9,1,"undirected",1,19,"node 4 to 9"
4,10,1,"undirected",1,19,"node 4 to 10"
4,11,1,"undirected",1,19,"node 4 to 11"
4,12,1,"undirected",1,19,"node 4 to 12"
4,13,1,"undirected",1,19,"node 4 to 13"
4,14,1,"undirected",1,19,"node 4 to 14"
4,15,1,"undirected",1,19,"node 4 to 15"
4,16,1,"undirected",1,19,"node 4 to 16"
4,17,1,"undirected",1,19,"node 4 to 17"
4,18,1,"undirected",1,19,"node 4 to 18"
4,19,1,"undirected",1,19,"node 4 to 19"
4,21,1,"undirected",1,19,"node 4 to 21"
4,24,1,"undirected",1,19,"node 4 to 24"
4,26,1,"undirected",1,19,"node 4 to 26"
4,31,1,"undirected",1,19,"node 4 to 31"
4,32,1,"undirected",1,19,"node 4 to 32"
4,33,1,"undirected",1,19,"node 4 to 33"
4,43,1,"undirected",1,19,"node 4 to 43"
4,44,1,"undirected",1,19,"node 4 to 44"
4,45,1,"undirected",1,19,"node 4 to 45"
4,49,1,"undirected",1,19,"node 4 to 49"
4,50,1,"undirected",1,19,"node 4 to 50"
4,53,1,"undirected",1,19,"node 4 to 53"
4,58,1,"undirected",1,19,"node 4 to 58"
4,60,1,"undirected",1,19,"node 4 to 60"
4,63,1,"undirected",1,19,"node 4 to 63"
4,67,1,"undirected",1,19,"node 4 to 67"
4,77,1,"undirected",1,19,"node 4 to 77"
4,82,1,"undirected",1,19,"node 4 to 82"
4,85,1,"undirected",1,19,"node 4 to 85"
4,89,1,"undirected",1,19,"node 4 to 89"
4,92,1,"undirected",1,19,"node 4 to 92"
4,95,1,"undirected",1,19,"node 4 to 95"
4,98,1,"undirected",1,19,"node 4 to 98"
5,1,1,"undirected",1,19,"node 5 to 1"
5,2,1,"undirected",1,19,"node 5 to 2"
5,3,1,"undirected",1,19,"node 5 to 3"
5,4,1,"undirected",1,19,"node 5 to 4"
5,6,1,"undirected",1,19,"node 5 to 6"
5,7,1,"undirected",1,19,"node 5 to 7"
5,8,1,"undirected",1,19,"node 5 to 8"
5,9,1,"undirected",1,19,"node 5 to 9"
5,10,1,"undirected",1,19,"node 5 to 10"
5,11,1,"undirected",1,19,"node 5 to 11"
5,14,1,"undirected",1,19,"node 5 to 14"
5,15,1,"undirected",1,19,"node 5 to 15"
5,18,1,"undirected",1,19,"node 5 to 18"
5,23,1,"undirected",1,19,"node 5 to 23"
5,24,1,"undirected",1,19,"node 5 to 24"
5,26,1,"undirected",1,19,"node 5 to 26"
5,27,1,"undirected",1,19,"node 5 to 27"
5,29,1,"undirected",1,19,"node 5 to 29"
5,47,1,"undirected",1,19,"node 5 to 47"
5,56,1,"undirected",1,19,"node 5 to 56"
5,65,1,"undirected",1,19,"node 5 to 65"
5,74,1,"undirected",1,19,"node 5 to 74"
5,75,1,"undirected",1,19,"node 5 to 75"
5,76,1,"undirected",1,19,"node 5 to 76"
5,77,1,"undirected",1,19,"node 5 to 77"
5,90,1,"undirected",1,19,"node 5 to 90"
5,100,1,"undirected",1,19,"node 5 to 100"
6,1,1,"undirected",1,19,"node 6 to 1"
6,2,1,"undirected",1,19,"node 6 to 2"
6,3,1,"undirected",1,19,"node 6 to 3"
6,4,1,"undirected",1,19,"node 6 to 4"
6,5,1,"undirected",1,19,"node 6 to 5"
6,7,1,"undirected",1,19,"node 6 to 7"
6,8,1,"undirected",1,19,"node 6 to 8"
6,9,1,"undirected",1,19,"node 6 to 9"
6,10,1,"undirected",1,19,"node 6 to 10"
6,11,1,"undirected",1,19,"node 6 to 11"
6,12,1,"undirected",1,19,"node 6 to 12"
6,13,1,"undirected",1,19,"node 6 to 13"
6,14,1,"undirected",1,19,"node 6 to 14"
6,15,1,"undirected",1,19,"node 6 to 15"
6,17,1,"undirected",1,19,"node 6 to 17"
6,18,1,"undirected",1,19,"node 6 to 18"
6,19,1,"undirected",1,19,"node 6 to 19"
6,22,1,"undirected",1,19,"node 6 to 22"
6,24,1,"undirected",1,19,"node 6 to 24"
6,30,1,"undirected",1,19,"node 6 to 30"
6,33,1,"undirected",1,19,"node 6 to 33"
6,35,1,"undirected",1,19,"node 6 to 35"
6,36,1,"undirected",1,19,"node 6 to 36"
6,37,1,"undirected",1,19,"node 6 to 37"
6,39,1,"undirected",1,19,"node 6 to 39"
6,49,1,"undirected",1,19,"node 6 to 49"
6,50,1,"undirected",1,19,"node 6 to 50"
6,53,1,"undirected",1,19,"node 6 to 53"
6,55,1,"undirected",1,19,"node 6 to 55"
6,56,1,"undirected",1,19,"node 6 to 56"
6,62,1,"undirected",1,19,"node 6 to 62"
6,63,1,"undirected",1,19,"node 6 to 63"
6,66,1,"undirected",1,19,"node 6 to 66"
6,69,1,"undirected",1,19,"node 6 to 69"
6,71,1,"undirected",1,19,"node 6 to 71"
6,76,1,"undirected",1,19,"node 6 to 76"
6,78,1,"undirected",1,19,"node 6 to 78"
6,92,1,"undirected",1,19,"node 6 to 92"
6,93,1,"undirected",1,19,"node 6 to 93"
6,95,1,"undirected",1,19,"node 6 to 95"
6,96,1,"undirected",1,19,"node 6 to 96"
7,1,1,"undirected",1,19,"node 7 to 1"
7,2,1,"undirected",1,19,"node 7 to 2"
7,3,1,"undirected",1,19,"node 7 to 3"
7,4,1,"undirected",1,19,"node 7 to 4"
7,5,1,"undirected",1,19,"node 7 to 5"
7,6,1,"undirected",1,19,"node 7 to 6"
7,8,1,"undirected",1,19,"node 7 to 8"
7,9,1,"undirected",1,19,"node 7 to 9"
7,10,1,"undirected",1,19,"node 7 to 10"
7,11,1,"undirected",1,19,"node 7 to 11"
7,12,1,"undirected",1,19,"node 7 to 12"
7,13,1,"undirected",1,19,"node 7 to 13"
7,17,1,"undirected",1,19,"node 7 to 17"
7,18,1,"undirected",1,19,"node 7 to 18"
7,19,1,"undirected",1,19,"node 7 to 19"
7,20,1,"undirected",1,19,"node 7 to 20"
7,27,1,"undirected",1,19,"node 7 to 27"
7,28,1,"undirected",1,19,"node 7 to 28"
7,35,1,"undirected",1,19,"node 7 to 35"
7,39,1,"undirected",1,19,"node 7 to 39"
7,45,1,"undirected",1,19,"node 7 to 45"
7,46,1,"undirected",1,19,"node 7 to 46"
7,47,1,"undirected",1,19,"node 7 to 47"
7,49,1,"undirected",1,19,"node 7 to 49"
7,51,1,"undirected",1,19,"node 7 to 51"
7,58,1,"undirected",1,19,"node 7 to 58"
7,59,1,"undirected",1,19,"node 7 to 59"
7,65,1,"undirected",1,19,"node 7 to 65"
7,70,1,"undirected",1,19,"node 7 to 70"
7,72,1,"undirected",1,19,"node 7 to 72"
7,75,1,"undirected",1,19,"node 7 to 75"
7,78,1,"undirected",1,19,"node 7 to 78"
7,82,1,"undirected",1,19,"node 7 to 82"
7,84,1,"undirected",1,19,"node 7 to 84"
7,96,1,"undirected",1,19,"node 7 to 96"
8,1,1,"undirected",1,19,"node 8 to 1"
8,2,1,"undirected",1,19,"node 8 to 2"
8,3,1,"undirected",1,19,"node 8 to 3"
8,4,1,"undirected",1,19,"node 8 to 4"
8,5,1,"undirected",1,19,"node 8 to 5"
8,6,1,"undirected",1,19,"node 8 to 6"
8,7,1,"undirected",1,19,"node 8 to 7"
8,9,1,"undirected",1,19,"node 8 to 9"
8,10,1,"undirected",1,19,"node 8 to 10"
8,11,1,"undirected",1,19,"node 8 to 11"
8,12,1,"undirected",1,19,"node 8 to 12"
8,13,1,"undirected",1,19,"node 8 to 13"
8,14,1,"undirected",1,19,"node 8 to 14"
8,15,1,"undirected",1,19,"node 8 to 15"
8,16,1,"undirected",1,19,"node 8 to 16"
8,18,1,"undirected",1,19,"node 8 to 18"
8,19,1,"undirected",1,19,"node 8 to 19"
8,20,1,"undirected",1,19,"node 8 to 20"
8,22,1,"undirected",1,19,"node 8 to 22"
8,24,1,"undirected",1,19,"node 8 to 24"
8,26,1,"undirected",1,19,"node 8 to 26"
8,27,1,"undirected",1,19,"node 8 to 27"
8,28,1,"undirected",1,19,"node 8 to 28"
8,29,1,"undirected",1,19,"node 8 to 29"
8,30,1,"undirected",1,19,"node 8 to 30"
8,32,1,"undirected",1,19,"node 8 to 32"
8,33,1,"undirected",1,19,"node 8 to 33"
8,34,1,"undirected",1,19,"node 8 to 34"
8,35,1,"undirected",1,19,"node 8 to 35"
8,36,1,"undirected",1,19,"node 8 to 36"
8,38,1,"undirected",1,19,"node 8 to 38"
8,40,1,"undirected",1,19,"node 8 to 40"
8,48,1,"undirected",1,19,"node 8 to 48"
8,52,1,"undirected",1,19,"node 8 to 52"
8,54,1,"undirected",1,19,"node 8 to 54"
8,56,1,"undirected",1,19,"node 8 to 56"
8,59,1,"undirected",1,19,"node 8 to 59"
8,62,1,"undirected",1,19,"node 8 to 62"
8,65,1,"undirected",1,19,"node 8 to 65"
8,67,1,"undirected",1,19,"node 8 to 67"
8,72,1,"undirected",1,19,"node 8 to 72"
8,73,1,"undirected",1,19,"node 8 to 73"
8,75,1,"undirected",1,19,"node 8 to 75"
8,78,1,"undirected",1,19,"node 8 to 78"
8,82,1,"undirected",1,19,"node 8 to 82"
8,90,1,"undirected",1,19,"node 8 to 90"
8,93,1,"undirected",1,19,"node 8 to 93"
8,94,1,"undirected",1,19,"node 8 to 94"
8,96,1,"undirected",1,19,"node 8 to 96"
8,98,1,"undirected",1,19,"node 8 to 98"
8,100,1,"undirected",1,19,"node 8 to 100"
9,1,1,"undirected",1,19,"node 9 to 1"
9,2,1,"undirected",1,19,"node 9 to 2"
9,3,1,"undirected",1,19,"node 9 to 3"
9,4,1,"undirected",1,19,"node 9 to 4"
9,5,1,"undirected",1,19,"node 9 to 5"
9,6,1,"undirected",1,19,"node 9 to 6"
9,7,1,"undirected",1,19,"node 9 to 7"
9,8,1,"undirected",1,19,"node 9 to 8"
9,10,1,"undirected",1,19,"node 9 to 10"
9,11,1,"undirected",1,19,"node 9 to 11"
9,12,1,"undirected",1,19,"node 9 to 12"
9,13,1,"undirected",1,19,"node 9 to 13"
9,14,1,"undirected",1,19,"node 9 to 14"
9,15,1,"undirected",1,19,"node 9 to 15"
9,16,1,"undirected",1,19,"node 9 to 16"
9,17,1,"undirected",1,19,"node 9 to 17"
9,18,1,"undirected",1,19,"node 9 to 18"
9,20,1,"undirected",1,19,"node 9 to 20"
9,21,1,"undirected",1,19,"node 9 to 21"
9,22,1,"undirected",1,19,"node 9 to 22"
9,23,1,"undirected",1,19,"node 9 to 23"
9,26,1,"undirected",1,19,"node 9 to 26"
9,27,1,"undirected",1,19,"node 9 to 27"
9,28,1,"undirected",1,19,"node 9 to 28"
9,30,1,"undirected",1,19,"node 9 to 30"
9,31,1,"undirected",1,19,"node 9 to 31"
9,32,1,"undirected",1,19,"node 9 to 32"
9,33,1,"undirected",1,19,"node 9 to 33"
9,34,1,"undirected",1,19,"node 9 to 34"
9,36,1,"undirected",1,19,"node 9 to 36"
9,37,1,"undirected",1,19,"node 9 to 37"
9,38,1,"undirected",1,19,"node 9 to 38"
9,40,1,"undirected",1,19,"node 9 to 40"
9,44,1,"undirected",1,19,"node 9 to 44"
9,46,1,"undirected",1,19,"node 9 to 46"
9,47,1,"undirected",1,19,"node 9 to 47"
9,50,1,"undirected",1,19,"node 9 to 50"
9,53,1,"undirected",1,19,"node 9 to 53"
9,59,1,"undirected",1,19,"node 9 to 59"
9,65,1,"undirected",1,19,"node 9 to 65"
9,70,1,"undirected",1,19,"node 9 to 70"
9,72,1,"undirected",1,19,"node 9 to 72"
9,75,1,"undirected",1,19,"node 9 to 75"
9,85,1,"undirected",1,19,"node 9 to 85"
9,89,1,"undirected",1,19,"node 9 to 89"
9,99,1,"undirected",1,19,"node 9 to 99"
10,1,1,"undirected",1,19,"node 10 to 1"
10,2,1,"undirected",1,19,"node 10 to 2"
10,3,1,"undirected",1,19,"node 10 to 3"
10,4,1,"undirected",1,19,"node 10 to 4"
10,5,1,"undirected",1,19,"node 10 to 5"
10,6,1,"undirected",1,19,"node 10 to 6"
10,7,1,"undirected",1,19,"node 10 to 7"
10,8,1,"undirected",1,19,"node 10 to 8"
10,9,1,"undirected",1,19,"node 10 to 9"
10,11,1,"undirected",1,19,"node 10 to 11"
10,12,1,"undirected",1,19,"node 10 to 12"
10,13,1,"undirected",1,19,"node 10 to 13"
10,14,1,"undirected",1,19,"node 10 to 14"
10,16,1,"undirected",1,19,"node 10 to 16"
10,17,1,"undirected",1,19,"node 10 to 17"
10,18,1,"undirected",1,19,"node 10 to 18"
10,19,1,"undirected",1,19,"node 10 to 19"
10,21,1,"undirected",1,19,"node 10 to 21"
10,28,1,"undirected",1,19,"node 10 to 28"
10,29,1,"undirected",1,19,"node 10 to 29"
10,30,1,"undirected",1,19,"node 10 to 30"
10,31,1,"undirected",1,19,"node 10 to 31"
10,33,1,"undirected",1,19,"node 10 to 33"
10,34,1,"undirected",1,19,"node 10 to 34"
10,38,1,"undirected",1,19,"node 10 to 38"
10,39,1,"undirected",1,19,"node 10 to 39"
10,40,1,"undirected",1,19,"node 10 to 40"
10,42,1,"undirected",1,19,"node 10 to 42"
10,44,1,"undirected",1,19,"node 10 to 44"
10,45,1,"undirected",1,19,"node 10 to 45"
10,47,1,"undirected",1,19,"node 10 to 47"
10,56,1,"undirected",1,19,"node 10 to 56"
10,69,1,"undirected",1,19,"node 10 to 69"
10,72,1,"undirected",1,19,"node 10 to 72"
10,75,1,"undirected",1,19,"node 10 to 75"
10,76,1,"undirected",1,19,"node 10 to 76"
10,80,1,"undirected",1,19,"node 10 to 80"
10,82,1,"undirected",1,19,"node 10 to 82"
10,83,1,"undirected",1,19,"node 10 to 83"
10,91,1,"undirected",1,19,"node 10 to 91"
10,99,1,"undirected",1,19,"node 10 to 99"
11,1,1,"undirected",2,19,"node 11 to 1"
11,2,1,"undirected",2,19,"node 11 to 2"
11,3,1,"undirected",2,19,"node 11 to 3"
11,4,1,"undirected",2,19,"node 11 to 4"
11,5,1,"undirected",2,19,"node 11 to 5"
11,6,1,"undirected",2,19,"node 11 to 6"
11,7,1,"undirected",2,19,"node 11 to 7"
11,8,1,"undirected",2,19,"node 11 to 8"
11,9,1,"undirected",2,19,"node 11 to 9"
11,10,1,"undirected",2,19,"node 11 to 10"
11,12,1,"undirected",2,19,"node 11 to 12"
11,13,1,"undirected",2,19,"node 11 to 13"
11,14,1,"undirected",2,19,"node 11 to 14"
11,15,1,"undirected",2,19,"node 11 to 15"
11,16,1,"undirected",2,19,"node 11 to 16"
11,18,1,"undirected",2,19,"node 11 to 18"
11,19,1,"undirected",2,19,"node 11 to 19"
11,20,1,"undirected",2,19,"node 11 to 20"
11,21,1,"undirected",2,19,"node 11 to 21"
11,22,1,"undirected",2,19,"node 11 to 22"
11,23,1,"undirected",2,19,"node 11 to 23"
11,25,1,"undirected",2,19,"node 11 to 25"
11,27,1,"undirected",2,19,"node 11 to 27"
11,35,1,"undirected",2,19,"node 11 to 35"
11,37,1,"undirected",2,19,"node 11 to 37"
11,39,1,"undirected",2,19,"node 11 to 39"
11,40,1,"undirected",2,19,"node 11 to 40"
11,44,1,"undirected",2,19,"node 11 to 44"
11,46,1,"undirected",2,19,"node 11 to 46"
11,48,1,"undirected",2,19,"node 11 to 48"
11,51,1,"undirected",2,19,"node 11 to 51"
11,53,1,"undirected",2,19,"node 11 to 53"
11,55,1,"undirected",2,19,"node 11 to 55"
11,60,1,"undirected",2,19,"node 11 to 60"
11,62,1,"undirected",2,19,"node 11 to 62"
11,64,1,"undirected",2,19,"node 11 to 64"
11,67,1,"undirected",2,19,"node 11 to 67"
11,70,1,"undirected",2,19,"node 11 to 70"
11,72,1,"undirected",2,19,"node 11 to 72"
11,73,1,"undirected",2,19,"node 11 to 73"
11,79,1,"undirected",2,19,"node 11 to 79"
11,87,1,"undirected",2,19,"node 11 to 87"
12,1,1,"undirected",2,19,"node 12 to 1"
12,2,1,"undirected",2,19,"node 12 to 2"
12,3,1,"undirected",2,19,"node 12 to 3"
12,4,1,"undirected",2,19,"node 12 to 4"
12,6,1,"undirected",2,19,"node 12 to 6"
12,7,1,"undirected",2,19,"node 12 to 7"
12,8,1,"undirected",2,19,"node 12 to 8"
12,9,1,"undirected",2,19,"node 12 to 9"
12,10,1,"undirected",2,19,"node 12 to 10"
12,11,1,"undirected",2,19,"node 12 to 11"
12,14,1,"undirected",2,19,"node 12 to 14"
12,17,1,"undirected",2,19,"node 12 to 17"
12,21,1,"undirected",2,19,"node 12 to 21"
12,23,1,"undirected",2,19,"node 12 to 23"
12,24,1,"undirected",2,19,"node 12 to 24"
12,25,1,"undirected",2,19,"node 12 to 25"
12,26,1,"undirected",2,19,"node 12 to 26"
12,28,1,"undirected",2,19,"node 12 to 28"
12,29,1,"undirected",2,19,"node 12 to 29"
12,32,1,"undirected",2,19,"node 12 to 32"
12,33,1,"undirected",2,19,"node 12 to 33"
12,35,1,"undirected",2,19,"node 12 to 35"
12,37,1,"undirected",2,19,"node 12 to 37"
12,41,1,"undirected",2,19,"node 12 to 41"
12,42,1,"undirected",2,19,"node 12 to 42"
12,43,1,"undirected",2,19,"node 12 to 43"
12,44,1,"undirected",2,19,"node 12 to 44"
12,45,1,"undirected",2,19,"node 12 to 45"
12,46,1,"undirected",2,19,"node 12 to 46"
12,49,1,"undirected",2,19,"node 12 to 49"
12,53,1,"undirected",2,19,"node 12 to 53"
12,54,1,"undirected",2,19,"node 12 to 54"
12,55,1,"undirected",2,19,"node 12 to 55"
12,56,1,"undirected",2,19,"node 12 to 56"
12,58,1,"undirected",2,19,"node 12 to 58"
12,59,1,"undirected",2,19,"node 12 to 59"
12,62,1,"undirected",2,19,"node 12 to 62"
12,63,1,"undirected",2,19,"node 12 to 63"
12,64,1,"undirected",2,19,"node 12 to 64"
12,67,1,"undirected",2,19,"node 12 to 67"
12,71,1,"undirected",2,19,"node 12 to 71"
12,74,1,"undirected",2,19,"node 12 to 74"
12,76,1,"undirected",2,19,"node 12 to 76"
12,78,1,"undirected",2,19,"node 12 to 78"
12,79,1,"undirected",2,19,"node 12 to 79"
12,81,1,"undirected",2,19,"node 12 to 81"
12,84,1,"undirected",2,19,"node 12 to 84"
12,86,1,"undirected",2,19,"node 12 to 86"
12,90,1,"undirected",2,19,"node 12 to 90"
12,94,1,"undirected",2,19,"node 12 to 94"
13,1,1,"undirected",2,19,"node 13 to 1"
13,2,1,"undirected",2,19,"node 13 to 2"
13,3,1,"undirected",2,19,"node 13 to 3"
13,4,1,"undirected",2,19,"node 13 to 4"
13,6,1,"undirected",2,19,"node 13 to 6"
13,7,1,"undirected",2,19,"node 13 to 7"
13,8,1,"undirected",2,19,"node 13 to 8"
13,9,1,"undirected",2,19,"node 13 to 9"
13,10,1,"undirected",2,19,"node 13 to 10"
13,11,1,"undirected",2,19,"node 13 to 11"
