Source,Target,Weight,Type,Start,End,Label
36,3,1,"undirected",19,50,"node 36 to 3"
36,73,1,"undirected",19,50,"node 36 to 73"
36,97,1,"undirected",19,50,"node 36 to 97"
37,2,1,"undirected",19,50,"node 37 to 2"
37,19,1,"undirected",19,50,"node 37 to 19"
37,66,1,"undirected",19,50,"node 37 to 66"
37,79,1,"undirected",19,50,"node 37 to 79"
38,15,1,"undirected",20,50,"node 38 to 15"
39,15,1,"undirected",20,50,"node 39 to 15"
40,2,1,"undirected",21,50,"node 40 to 2"
40,70,1,"undirected",21,50,"node 40 to 70"
40,91,1,"undirected",21,50,"node 40 to 91"
41,2,1,"undirected",21,50,"node 41 to 2"
41,31,1,"undirected",21,50,"node 41 to 31"
41,90,1,"undirected",21,50,"node 41 to 90"
42,2,1,"undirected",22,50,"node 42 to 2"
42,6,1,"undirected",22,50,"node 42 to 6"
42,46,1,"undirected",22,50,"node 42 to 46"
42,48,1,"undirected",22,50,"node 42 to 48"
42,57,1,"undirected",22,50,"node 42 to 57"
42,63,1,"undirected",22,50,"node 42 to 63"
43,2,1,"undirected",22,50,"node 43 to 2"
43,26,1,"undirected",22,50,"node 43 to 26"
43,45,1,"undirected",22,50,"node 43 to 45"
44,2,1,"undirected",23,50,"node 44 to 2"
44,5,1,"undirected",23,50,"node 44 to 5"
44,67,1,"undirected",23,50,"node 44 to 67"
45,43,1,"undirected",23,50,"node 45 to 43"
46,42,1,"undirected",24,50,"node 46 to 42"
47,3,1,"undirected",24,50,"node 47 to 3"
48,42,1,"undirected",25,50,"node 48 to 42"
49,10,1,"undirected",25,50,"node 49 to 10"
50,5,1,"undirected",26,50,"node 50 to 5"
51,30,1,"undirected",26,50,"node 51 to 30"
52,2,1,"undirected",27,50,"node 52 to 2"
53,2,1,"undirected",27,50,"node 53 to 2"
54,2,1,"undirected",28,50,"node 54 to 2"
55,2,1,"undirected",28,50,"node 55 to 2"
56,19,1,"undirected",29,50,"node 56 to 19"
57,42,1,"undirected",29,50,"node 57 to 42"
58,15,1,"undirected",30,50,"node 58 to 15"
59,4,1,"undirected",30,50,"node 59 to 4"
60,2,1,"undirected",31,50,"node 60 to 2"
60,80,1,"undirected",31,50,"node 60 to 80"
61,33,1,"undirected",31,50,"node 61 to 33"
62,9,1,"undirected",32,50,"node 62 to 9"
63,42,1,"undirected",32,50,"node 63 to 42"
64,2,1,"undirected",33,50,"node 64 to 2"
64,3,1,"undirected",33,50,"node 64 to 3"
64,69,1,"undirected",33,50,"node 64 to 69"
65,34,1,"undirected",33,50,"node 65 to 34"
66,37,1,"undirected",34,50,"node 66 to 37"
67,2,1,"undirected",34,50,"node 67 to 2"
67,44,1,"undirected",34,50,"node 67 to 44"
67,76,1,"undirected",34,50,"node 67 to 76"
68,19,1,"undirected",35,50,"node 68 to 19"
69,64,1,"undirected",35,50,"node 69 to 64"
70,2,1,"undirected",36,50,"node 70 to 2"
70,40,1,"undirected",36,50,"node 70 to 40"
70,77,1,"undirected",36,50,"node 70 to 77"
71,2,1,"undirected",36,50,"node 71 to 2"
72,3,1,"undirected",37,50,"node 72 to 3"
73,36,1,"undirected",37,50,"node 73 to 36"
74,13,1,"undirected",38,50,"node 74 to 13"
75,5,1,"undirected",38,50,"node 75 to 5"
76,67,1,"undirected",39,50,"node 76 to 67"
77,70,1,"undirected",39,50,"node 77 to 70"
78,2,1,"undirected",40,50,"node 78 to 2"
78,18,1,"undirected",40,50,"node 78 to 18"
78,89,1,"undirected",40,50,"node 78 to 89"
79,37,1,"undirected",40,50,"node 79 to 37"
80,60,1,"undirected",41,50,"node 80 to 60"
81,9,1,"undirected",41,50,"node 81 to 9"
82,2,1,"undirected",42,50,"node 82 to 2"
83,2,1,"undirected",42,50,"node 83 to 2"
83,15,1,"undirected",42,50,"node 83 to 15"
83,96,1,"undirected",42,50,"node 83 to 96"
84,15,1,"undirected",43,50,"node 84 to 15"
85,2,1,"undirected",43,50,"node 85 to 2"
85,31,1,"undirected",43,50,"node 85 to 31"
85,92,1,"undirected",43,50,"node 85 to 92"
86,2,1,"undirected",44,50,"node 86 to 2"
87,2,1,"undirected",44,50,"node 87 to 2"
88,2,1,"undirected",45,50,"node 88 to 2"
89,78,1,"undirected",45,50,"node 89 to 78"
90,2,1,"undirected",46,50,"node 90 to 2"
90,41,1,"undirected",46,50,"node 90 to 41"
90,94,1,"undirected",46,50,"node 90 to 94"
91,40,1,"undirected",46,50,"node 91 to 40"
92,2,1,"undirected",47,50,"node 92 to 2"
92,85,1,"undirected",47,50,"node 92 to 85"
92,93,1,"undirected",47,50,"node 92 to 93"
93,92,1,"undirected",47,50,"node 93 to 92"
94,90,1,"undirected",48,50,"node 94 to 90"
95,2,1,"undirected",48,50,"node 95 to 2"
96,83,1,"undirected",49,50,"node 96 to 83"
97,36,1,"undirected",49,50,"node 97 to 36"
98,2,1,"undirected",50,50,"node 98 to 2"
99,4,1,"undirected",50,50,"node 99 to 4"
