Source;Target;Label;Type
5;14;"Edge 5 to 14";"Mixed"
5;25;"Edge 5 to 25";"Mixed"
5;42;"Edge 5 to 42";"Mixed"
5;53;"Edge 5 to 53";"Mixed"
5;58;"Edge 5 to 58";"Mixed"
5;63;"Edge 5 to 63";"Mixed"
5;71;"Edge 5 to 71";"Mixed"
5;74;"Edge 5 to 74";"Mixed"
5;76;"Edge 5 to 76";"Mixed"
5;78;"Edge 5 to 78";"Mixed"
5;79;"Edge 5 to 79";"Mixed"
5;81;"Edge 5 to 81";"Mixed"
5;103;"Edge 5 to 103";"Mixed"
5;132;"Edge 5 to 132";"Mixed"
5;135;"Edge 5 to 135";"Mixed"
5;163;"Edge 5 to 163";"Mixed"
5;202;"Edge 5 to 202";"Mixed"
5;204;"Edge 5 to 204";"Mixed"
5;227;"Edge 5 to 227";"Mixed"
5;305;"Edge 5 to 305";"Mixed"
5;382;"Edge 5 to 382";"Mixed"
5;531;"Edge 5 to 531";"Mixed"
5;629;"Edge 5 to 629";"Mixed"
5;661;"Edge 5 to 661";"Mixed"
5;696;"Edge 5 to 696";"Mixed"
5;739;"Edge 5 to 739";"Mixed"
5;758;"Edge 5 to 758";"Mixed"
5;821;"Edge 5 to 821";"Mixed"
5;945;"Edge 5 to 945";"Mixed"
6;1;"Edge 6 to 1";"Mixed"
6;3;"Edge 6 to 3";"Mixed"
6;7;"Edge 6 to 7";"Mixed"
6;8;"Edge 6 to 8";"Mixed"
6;12;"Edge 6 to 12";"Mixed"
6;20;"Edge 6 to 20";"Mixed"
6;27;"Edge 6 to 27";"Mixed"
6;45;"Edge 6 to 45";"Mixed"
6;63;"Edge 6 to 63";"Mixed"
6;83;"Edge 6 to 83";"Mixed"
6;92;"Edge 6 to 92";"Mixed"
6;96;"Edge 6 to 96";"Mixed"
6;127;"Edge 6 to 127";"Mixed"
6;128;"Edge 6 to 128";"Mixed"
6;173;"Edge 6 to 173";"Mixed"
6;198;"Edge 6 to 198";"Mixed"
6;207;"Edge 6 to 207";"Mixed"
6;242;"Edge 6 to 242";"Mixed"
6;251;"Edge 6 to 251";"Mixed"
6;252;"Edge 6 to 252";"Mixed"
6;298;"Edge 6 to 298";"Mixed"
6;322;"Edge 6 to 322";"Mixed"
6;324;"Edge 6 to 324";"Mixed"
6;362;"Edge 6 to 362";"Mixed"
6;380;"Edge 6 to 380";"Mixed"
6;424;"Edge 6 to 424";"Mixed"
6;518;"Edge 6 to 518";"Mixed"
6;549;"Edge 6 to 549";"Mixed"
6;581;"Edge 6 to 581";"Mixed"
6;682;"Edge 6 to 682";"Mixed"
6;720;"Edge 6 to 720";"Mixed"
6;766;"Edge 6 to 766";"Mixed"
6;784;"Edge 6 to 784";"Mixed"
6;836;"Edge 6 to 836";"Mixed"
6;885;"Edge 6 to 885";"Mixed"
7;2;"Edge 7 to 2";"Mixed"
7;6;"Edge 7 to 6";"Mixed"
7;9;"Edge 7 to 9";"Mixed"
7;13;"Edge 7 to 13";"Mixed"
7;14;"Edge 7 to 14";"Mixed"
7;15;"Edge 7 to 15";"Mixed"
7;16;"Edge 7 to 16";"Mixed"
7;18;"Edge 7 to 18";"Mixed"
7;20;"Edge 7 to 20";"Mixed"
7;23;"Edge 7 to 23";"Mixed"
7;28;"Edge 7 to 28";"Mixed"
7;29;"Edge 7 to 29";"Mixed"
7;30;"Edge 7 to 30";"Mixed"
7;34;"Edge 7 to 34";"Mixed"
7;41;"Edge 7 to 41";"Mixed"
7;59;"Edge 7 to 59";"Mixed"
7;61;"Edge 7 to 61";"Mixed"
7;66;"Edge 7 to 66";"Mixed"
7;69;"Edge 7 to 69";"Mixed"
7;85;"Edge 7 to 85";"Mixed"
7;89;"Edge 7 to 89";"Mixed"
7;101;"Edge 7 to 101";"Mixed"
7;102;"Edge 7 to 102";"Mixed"
7;117;"Edge 7 to 117";"Mixed"
7;123;"Edge 7 to 123";"Mixed"
7;151;"Edge 7 to 151";"Mixed"
7;155;"Edge 7 to 155";"Mixed"
7;189;"Edge 7 to 189";"Mixed"
7;195;"Edge 7 to 195";"Mixed"
7;196;"Edge 7 to 196";"Mixed"
7;201;"Edge 7 to 201";"Mixed"
7;207;"Edge 7 to 207";"Mixed"
7;239;"Edge 7 to 239";"Mixed"
7;271;"Edge 7 to 271";"Mixed"
7;272;"Edge 7 to 272";"Mixed"
7;293;"Edge 7 to 293";"Mixed"
7;317;"Edge 7 to 317";"Mixed"
7;321;"Edge 7 to 321";"Mixed"
7;342;"Edge 7 to 342";"Mixed"
7;360;"Edge 7 to 360";"Mixed"
7;366;"Edge 7 to 366";"Mixed"
7;420;"Edge 7 to 420";"Mixed"
7;421;"Edge 7 to 421";"Mixed"
7;437;"Edge 7 to 437";"Mixed"
7;468;"Edge 7 to 468";"Mixed"
7;475;"Edge 7 to 475";"Mixed"
7;481;"Edge 7 to 481";"Mixed"
7;488;"Edge 7 to 488";"Mixed"
7;509;"Edge 7 to 509";"Mixed"
7;519;"Edge 7 to 519";"Mixed"
7;559;"Edge 7 to 559";"Mixed"
7;603;"Edge 7 to 603";"Mixed"
7;624;"Edge 7 to 624";"Mixed"
7;631;"Edge 7 to 631";"Mixed"
7;667;"Edge 7 to 667";"Mixed"
7;680;"Edge 7 to 680";"Mixed"
7;697;"Edge 7 to 697";"Mixed"
7;699;"Edge 7 to 699";"Mixed"
7;701;"Edge 7 to 701";"Mixed"
7;721;"Edge 7 to 721";"Mixed"
7;758;"Edge 7 to 758";"Mixed"
7;788;"Edge 7 to 788";"Mixed"
7;789;"Edge 7 to 789";"Mixed"
7;794;"Edge 7 to 794";"Mixed"
7;846;"Edge 7 to 846";"Mixed"
7;868;"Edge 7 to 868";"Mixed"
7;907;"Edge 7 to 907";"Mixed"
7;908;"Edge 7 to 908";"Mixed"
7;916;"Edge 7 to 916";"Mixed"
7;935;"Edge 7 to 935";"Mixed"
7;937;"Edge 7 to 937";"Mixed"
8;3;"Edge 8 to 3";"Mixed"
8;6;"Edge 8 to 6";"Mixed"
8;13;"Edge 8 to 13";"Mixed"
8;18;"Edge 8 to 18";"Mixed"
8;40;"Edge 8 to 40";"Mixed"
8;41;"Edge 8 to 41";"Mixed"
8;75;"Edge 8 to 75";"Mixed"
8;107;"Edge 8 to 107";"Mixed"
8;108;"Edge 8 to 108";"Mixed"
8;119;"Edge 8 to 119";"Mixed"
8;120;"Edge 8 to 120";"Mixed"
8;126;"Edge 8 to 126";"Mixed"
8;138;"Edge 8 to 138";"Mixed"
8;155;"Edge 8 to 155";"Mixed"
8;241;"Edge 8 to 241";"Mixed"
8;246;"Edge 8 to 246";"Mixed"
8;261;"Edge 8 to 261";"Mixed"
8;276;"Edge 8 to 276";"Mixed"
8;300;"Edge 8 to 300";"Mixed"
8;304;"Edge 8 to 304";"Mixed"
8;311;"Edge 8 to 311";"Mixed"
8;348;"Edge 8 to 348";"Mixed"
8;387;"Edge 8 to 387";"Mixed"
8;389;"Edge 8 to 389";"Mixed"
8;418;"Edge 8 to 418";"Mixed"
8;436;"Edge 8 to 436";"Mixed"
8;467;"Edge 8 to 467";"Mixed"
8;508;"Edge 8 to 508";"Mixed"
8;534;"Edge 8 to 534";"Mixed"
8;606;"Edge 8 to 606";"Mixed"
8;611;"Edge 8 to 611";"Mixed"
8;614;"Edge 8 to 614";"Mixed"
8;633;"Edge 8 to 633";"Mixed"
8;695;"Edge 8 to 695";"Mixed"
8;788;"Edge 8 to 788";"Mixed"
8;918;"Edge 8 to 918";"Mixed"
8;953;"Edge 8 to 953";"Mixed"
8;968;"Edge 8 to 968";"Mixed"
8;969;"Edge 8 to 969";"Mixed"
9;1;"Edge 9 to 1";"Mixed"
9;7;"Edge 9 to 7";"Mixed"
9;11;"Edge 9 to 11";"Mixed"
9;19;"Edge 9 to 19";"Mixed"
9;28;"Edge 9 to 28";"Mixed"
9;30;"Edge 9 to 30";"Mixed"
9;33;"Edge 9 to 33";"Mixed"
9;35;"Edge 9 to 35";"Mixed"
9;37;"Edge 9 to 37";"Mixed"
9;38;"Edge 9 to 38";"Mixed"
9;55;"Edge 9 to 55";"Mixed"
9;90;"Edge 9 to 90";"Mixed"
9;154;"Edge 9 to 154";"Mixed"
9;157;"Edge 9 to 157";"Mixed"
9;189;"Edge 9 to 189";"Mixed"
9;200;"Edge 9 to 200";"Mixed"
9;203;"Edge 9 to 203";"Mixed"
9;314;"Edge 9 to 314";"Mixed"
9;327;"Edge 9 to 327";"Mixed"
9;375;"Edge 9 to 375";"Mixed"
9;379;"Edge 9 to 379";"Mixed"
9;406;"Edge 9 to 406";"Mixed"
9;445;"Edge 9 to 445";"Mixed"
9;468;"Edge 9 to 468";"Mixed"
9;478;"Edge 9 to 478";"Mixed"
9;537;"Edge 9 to 537";"Mixed"
9;543;"Edge 9 to 543";"Mixed"
9;565;"Edge 9 to 565";"Mixed"
9;698;"Edge 9 to 698";"Mixed"
9;765;"Edge 9 to 765";"Mixed"
9;795;"Edge 9 to 795";"Mixed"
9;840;"Edge 9 to 840";"Mixed"
9;987;"Edge 9 to 987";"Mixed"
9;991;"Edge 9 to 991";"Mixed"
10;1;"Edge 10 to 1";"Mixed"
10;4;"Edge 10 to 4";"Mixed"
10;51;"Edge 10 to 51";"Mixed"
10;52;"Edge 10 to 52";"Mixed"
10;72;"Edge 10 to 72";"Mixed"
10;79;"Edge 10 to 79";"Mixed"
10;80;"Edge 10 to 80";"Mixed"
10;105;"Edge 10 to 105";"Mixed"
10;112;"Edge 10 to 112";"Mixed"
10;221;"Edge 10 to 221";"Mixed"
10;226;"Edge 10 to 226";"Mixed"
10;323;"Edge 10 to 323";"Mixed"
10;384;"Edge 10 to 384";"Mixed"
10;395;"Edge 10 to 395";"Mixed"
10;438;"Edge 10 to 438";"Mixed"
10;491;"Edge 10 to 491";"Mixed"
10;497;"Edge 10 to 497";"Mixed"
10;552;"Edge 10 to 552";"Mixed"
10;594;"Edge 10 to 594";"Mixed"
10;734;"Edge 10 to 734";"Mixed"
10;807;"Edge 10 to 807";"Mixed"
10;808;"Edge 10 to 808";"Mixed"
10;941;"Edge 10 to 941";"Mixed"
11;4;"Edge 11 to 4";"Mixed"
11;9;"Edge 11 to 9";"Mixed"
11;42;"Edge 11 to 42";"Mixed"
11;61;"Edge 11 to 61";"Mixed"
11;70;"Edge 11 to 70";"Mixed"
11;112;"Edge 11 to 112";"Mixed"
11;128;"Edge 11 to 128";"Mixed"
11;178;"Edge 11 to 178";"Mixed"
11;253;"Edge 11 to 253";"Mixed"
11;260;"Edge 11 to 260";"Mixed"
11;306;"Edge 11 to 306";"Mixed"
11;519;"Edge 11 to 519";"Mixed"
11;561;"Edge 11 to 561";"Mixed"
11;761;"Edge 11 to 761";"Mixed"
11;787;"Edge 11 to 787";"Mixed"
11;794;"Edge 11 to 794";"Mixed"
12;3;"Edge 12 to 3";"Mixed"
12;6;"Edge 12 to 6";"Mixed"
12;17;"Edge 12 to 17";"Mixed"
12;23;"Edge 12 to 23";"Mixed"
12;176;"Edge 12 to 176";"Mixed"
12;217;"Edge 12 to 217";"Mixed"
12;229;"Edge 12 to 229";"Mixed"
12;270;"Edge 12 to 270";"Mixed"
12;289;"Edge 12 to 289";"Mixed"
12;297;"Edge 12 to 297";"Mixed"
12;312;"Edge 12 to 312";"Mixed"
12;579;"Edge 12 to 579";"Mixed"
12;713;"Edge 12 to 713";"Mixed"
12;816;"Edge 12 to 816";"Mixed"
12;1000;"Edge 12 to 1000";"Mixed"
13;7;"Edge 13 to 7";"Mixed"
13;8;"Edge 13 to 8";"Mixed"
13;24;"Edge 13 to 24";"Mixed"
13;784;"Edge 13 to 784";"Mixed"
13;913;"Edge 13 to 913";"Mixed"
14;5;"Edge 14 to 5";"Mixed"
14;7;"Edge 14 to 7";"Mixed"
14;51;"Edge 14 to 51";"Mixed"
14;145;"Edge 14 to 145";"Mixed"
14;169;"Edge 14 to 169";"Mixed"
14;484;"Edge 14 to 484";"Mixed"
14;783;"Edge 14 to 783";"Mixed"
14;982;"Edge 14 to 982";"Mixed"
15;3;"Edge 15 to 3";"Mixed"
15;7;"Edge 15 to 7";"Mixed"
15;17;"Edge 15 to 17";"Mixed"
15;29;"Edge 15 to 29";"Mixed"
15;31;"Edge 15 to 31";"Mixed"
15;47;"Edge 15 to 47";"Mixed"
15;56;"Edge 15 to 56";"Mixed"
15;57;"Edge 15 to 57";"Mixed"
15;64;"Edge 15 to 64";"Mixed"
15;74;"Edge 15 to 74";"Mixed"
15;82;"Edge 15 to 82";"Mixed"
15;85;"Edge 15 to 85";"Mixed"
15;98;"Edge 15 to 98";"Mixed"
15;100;"Edge 15 to 100";"Mixed"
15;129;"Edge 15 to 129";"Mixed"
15;133;"Edge 15 to 133";"Mixed"
15;141;"Edge 15 to 141";"Mixed"
15;144;"Edge 15 to 144";"Mixed"
15;150;"Edge 15 to 150";"Mixed"
15;163;"Edge 15 to 163";"Mixed"
15;228;"Edge 15 to 228";"Mixed"
15;240;"Edge 15 to 240";"Mixed"
15;250;"Edge 15 to 250";"Mixed"
15;258;"Edge 15 to 258";"Mixed"
15;325;"Edge 15 to 325";"Mixed"
15;351;"Edge 15 to 351";"Mixed"
15;375;"Edge 15 to 375";"Mixed"
15;396;"Edge 15 to 396";"Mixed"
15;434;"Edge 15 to 434";"Mixed"
15;439;"Edge 15 to 439";"Mixed"
15;521;"Edge 15 to 521";"Mixed"
15;543;"Edge 15 to 543";"Mixed"
15;545;"Edge 15 to 545";"Mixed"
15;562;"Edge 15 to 562";"Mixed"
15;578;"Edge 15 to 578";"Mixed"
15;618;"Edge 15 to 618";"Mixed"
15;663;"Edge 15 to 663";"Mixed"
15;769;"Edge 15 to 769";"Mixed"
15;781;"Edge 15 to 781";"Mixed"
15;785;"Edge 15 to 785";"Mixed"
15;820;"Edge 15 to 820";"Mixed"
15;964;"Edge 15 to 964";"Mixed"
15;985;"Edge 15 to 985";"Mixed"
15;996;"Edge 15 to 996";"Mixed"
16;1;"Edge 16 to 1";"Mixed"
16;7;"Edge 16 to 7";"Mixed"
16;44;"Edge 16 to 44";"Mixed"
17;12;"Edge 17 to 12";"Mixed"
17;15;"Edge 17 to 15";"Mixed"
17;21;"Edge 17 to 21";"Mixed"
17;32;"Edge 17 to 32";"Mixed"
17;36;"Edge 17 to 36";"Mixed"
17;40;"Edge 17 to 40";"Mixed"
17;49;"Edge 17 to 49";"Mixed"
17;88;"Edge 17 to 88";"Mixed"
17;115;"Edge 17 to 115";"Mixed"
17;162;"Edge 17 to 162";"Mixed"
17;166;"Edge 17 to 166";"Mixed"
17;197;"Edge 17 to 197";"Mixed"
17;199;"Edge 17 to 199";"Mixed"
17;214;"Edge 17 to 214";"Mixed"
17;238;"Edge 17 to 238";"Mixed"
17;355;"Edge 17 to 355";"Mixed"
17;371;"Edge 17 to 371";"Mixed"
17;388;"Edge 17 to 388";"Mixed"
17;413;"Edge 17 to 413";"Mixed"
17;506;"Edge 17 to 506";"Mixed"
17;607;"Edge 17 to 607";"Mixed"
17;634;"Edge 17 to 634";"Mixed"
17;704;"Edge 17 to 704";"Mixed"
17;719;"Edge 17 to 719";"Mixed"
17;967;"Edge 17 to 967";"Mixed"
18;7;"Edge 18 to 7";"Mixed"
18;8;"Edge 18 to 8";"Mixed"
18;21;"Edge 18 to 21";"Mixed"
18;35;"Edge 18 to 35";"Mixed"
18;154;"Edge 18 to 154";"Mixed"
18;170;"Edge 18 to 170";"Mixed"
18;374;"Edge 18 to 374";"Mixed"
18;421;"Edge 18 to 421";"Mixed"
18;637;"Edge 18 to 637";"Mixed"
18;863;"Edge 18 to 863";"Mixed"
19;1;"Edge 19 to 1";"Mixed"
19;9;"Edge 19 to 9";"Mixed"
19;27;"Edge 19 to 27";"Mixed"
19;64;"Edge 19 to 64";"Mixed"
19;84;"Edge 19 to 84";"Mixed"
19;106;"Edge 19 to 106";"Mixed"
19;119;"Edge 19 to 119";"Mixed"
19;131;"Edge 19 to 131";"Mixed"
19;150;"Edge 19 to 150";"Mixed"
19;158;"Edge 19 to 158";"Mixed"
19;195;"Edge 19 to 195";"Mixed"
19;243;"Edge 19 to 243";"Mixed"
19;244;"Edge 19 to 244";"Mixed"
19;278;"Edge 19 to 278";"Mixed"
19;308;"Edge 19 to 308";"Mixed"
19;381;"Edge 19 to 381";"Mixed"
19;487;"Edge 19 to 487";"Mixed"
19;574;"Edge 19 to 574";"Mixed"
19;622;"Edge 19 to 622";"Mixed"
19;782;"Edge 19 to 782";"Mixed"
19;819;"Edge 19 to 819";"Mixed"
19;929;"Edge 19 to 929";"Mixed"
19;997;"Edge 19 to 997";"Mixed"
20;6;"Edge 20 to 6";"Mixed"
20;7;"Edge 20 to 7";"Mixed"
20;46;"Edge 20 to 46";"Mixed"
20;96;"Edge 20 to 96";"Mixed"
20;443;"Edge 20 to 443";"Mixed"
21;17;"Edge 21 to 17";"Mixed"
21;18;"Edge 21 to 18";"Mixed"
21;33;"Edge 21 to 33";"Mixed"
21;81;"Edge 21 to 81";"Mixed"
21;109;"Edge 21 to 109";"Mixed"
21;134;"Edge 21 to 134";"Mixed"
21;252;"Edge 21 to 252";"Mixed"
21;294;"Edge 21 to 294";"Mixed"
21;315;"Edge 21 to 315";"Mixed"
21;571;"Edge 21 to 571";"Mixed"
21;720;"Edge 21 to 720";"Mixed"
21;725;"Edge 21 to 725";"Mixed"
21;830;"Edge 21 to 830";"Mixed"
22;1;"Edge 22 to 1";"Mixed"
22;4;"Edge 22 to 4";"Mixed"
22;118;"Edge 22 to 118";"Mixed"
22;141;"Edge 22 to 141";"Mixed"
22;188;"Edge 22 to 188";"Mixed"
22;422;"Edge 22 to 422";"Mixed"
22;528;"Edge 22 to 528";"Mixed"
22;655;"Edge 22 to 655";"Mixed"
22;669;"Edge 22 to 669";"Mixed"
22;885;"Edge 22 to 885";"Mixed"
23;7;"Edge 23 to 7";"Mixed"
23;12;"Edge 23 to 12";"Mixed"
23;100;"Edge 23 to 100";"Mixed"
23;105;"Edge 23 to 105";"Mixed"
23;181;"Edge 23 to 181";"Mixed"
23;236;"Edge 23 to 236";"Mixed"
23;330;"Edge 23 to 330";"Mixed"
23;377;"Edge 23 to 377";"Mixed"
23;471;"Edge 23 to 471";"Mixed"
23;655;"Edge 23 to 655";"Mixed"
23;878;"Edge 23 to 878";"Mixed"
24;1;"Edge 24 to 1";"Mixed"
24;13;"Edge 24 to 13";"Mixed"
24;59;"Edge 24 to 59";"Mixed"
24;78;"Edge 24 to 78";"Mixed"
24;305;"Edge 24 to 305";"Mixed"
24;546;"Edge 24 to 546";"Mixed"
25;2;"Edge 25 to 2";"Mixed"
25;5;"Edge 25 to 5";"Mixed"
25;192;"Edge 25 to 192";"Mixed"
26;2;"Edge 26 to 2";"Mixed"
26;3;"Edge 26 to 3";"Mixed"
26;43;"Edge 26 to 43";"Mixed"
26;44;"Edge 26 to 44";"Mixed"
26;50;"Edge 26 to 50";"Mixed"
26;53;"Edge 26 to 53";"Mixed"
26;65;"Edge 26 to 65";"Mixed"
26;66;"Edge 26 to 66";"Mixed"
26;89;"Edge 26 to 89";"Mixed"
26;91;"Edge 26 to 91";"Mixed"
26;109;"Edge 26 to 109";"Mixed"
26;129;"Edge 26 to 129";"Mixed"
26;140;"Edge 26 to 140";"Mixed"
26;147;"Edge 26 to 147";"Mixed"
26;177;"Edge 26 to 177";"Mixed"
26;216;"Edge 26 to 216";"Mixed"
26;281;"Edge 26 to 281";"Mixed"
26;354;"Edge 26 to 354";"Mixed"
26;372;"Edge 26 to 372";"Mixed"
26;385;"Edge 26 to 385";"Mixed"
26;428;"Edge 26 to 428";"Mixed"
26;498;"Edge 26 to 498";"Mixed"
26;567;"Edge 26 to 567";"Mixed"
26;659;"Edge 26 to 659";"Mixed"
26;980;"Edge 26 to 980";"Mixed"
27;6;"Edge 27 to 6";"Mixed"
27;19;"Edge 27 to 19";"Mixed"
27;347;"Edge 27 to 347";"Mixed"
27;516;"Edge 27 to 516";"Mixed"
27;536;"Edge 27 to 536";"Mixed"
27;826;"Edge 27 to 826";"Mixed"
28;7;"Edge 28 to 7";"Mixed"
28;9;"Edge 28 to 9";"Mixed"
28;39;"Edge 28 to 39";"Mixed"
28;56;"Edge 28 to 56";"Mixed"
28;57;"Edge 28 to 57";"Mixed"
28;70;"Edge 28 to 70";"Mixed"
28;108;"Edge 28 to 108";"Mixed"
28;115;"Edge 28 to 115";"Mixed"
28;120;"Edge 28 to 120";"Mixed"
28;121;"Edge 28 to 121";"Mixed"
28;162;"Edge 28 to 162";"Mixed"
28;264;"Edge 28 to 264";"Mixed"
28;282;"Edge 28 to 282";"Mixed"
