Source;Target;Label;Type
6;92;"Edge 6 to 92";"Mixed"
6;96;"Edge 6 to 96";"Mixed"
6;97;"Edge 6 to 97";"Mixed"
6;99;"Edge 6 to 99";"Mixed"
7;1;"Edge 7 to 1";"Mixed"
7;2;"Edge 7 to 2";"Mixed"
7;3;"Edge 7 to 3";"Mixed"
7;5;"Edge 7 to 5";"Mixed"
7;6;"Edge 7 to 6";"Mixed"
7;9;"Edge 7 to 9";"Mixed"
7;11;"Edge 7 to 11";"Mixed"
7;13;"Edge 7 to 13";"Mixed"
7;14;"Edge 7 to 14";"Mixed"
7;19;"Edge 7 to 19";"Mixed"
7;24;"Edge 7 to 24";"Mixed"
7;26;"Edge 7 to 26";"Mixed"
7;38;"Edge 7 to 38";"Mixed"
7;66;"Edge 7 to 66";"Mixed"
7;72;"Edge 7 to 72";"Mixed"
7;82;"Edge 7 to 82";"Mixed"
7;87;"Edge 7 to 87";"Mixed"
7;91;"Edge 7 to 91";"Mixed"
7;95;"Edge 7 to 95";"Mixed"
7;100;"Edge 7 to 100";"Mixed"
8;1;"Edge 8 to 1";"Mixed"
8;2;"Edge 8 to 2";"Mixed"
8;3;"Edge 8 to 3";"Mixed"
8;5;"Edge 8 to 5";"Mixed"
8;6;"Edge 8 to 6";"Mixed"
8;10;"Edge 8 to 10";"Mixed"
8;11;"Edge 8 to 11";"Mixed"
8;19;"Edge 8 to 19";"Mixed"
8;23;"Edge 8 to 23";"Mixed"
8;27;"Edge 8 to 27";"Mixed"
8;28;"Edge 8 to 28";"Mixed"
8;33;"Edge 8 to 33";"Mixed"
8;35;"Edge 8 to 35";"Mixed"
8;41;"Edge 8 to 41";"Mixed"
8;56;"Edge 8 to 56";"Mixed"
8;65;"Edge 8 to 65";"Mixed"
8;67;"Edge 8 to 67";"Mixed"
8;74;"Edge 8 to 74";"Mixed"
8;76;"Edge 8 to 76";"Mixed"
8;81;"Edge 8 to 81";"Mixed"
8;88;"Edge 8 to 88";"Mixed"
8;91;"Edge 8 to 91";"Mixed"
8;96;"Edge 8 to 96";"Mixed"
8;100;"Edge 8 to 100";"Mixed"
9;1;"Edge 9 to 1";"Mixed"
9;3;"Edge 9 to 3";"Mixed"
9;5;"Edge 9 to 5";"Mixed"
9;6;"Edge 9 to 6";"Mixed"
9;7;"Edge 9 to 7";"Mixed"
9;10;"Edge 9 to 10";"Mixed"
9;11;"Edge 9 to 11";"Mixed"
9;12;"Edge 9 to 12";"Mixed"
9;15;"Edge 9 to 15";"Mixed"
9;16;"Edge 9 to 16";"Mixed"
9;17;"Edge 9 to 17";"Mixed"
9;19;"Edge 9 to 19";"Mixed"
9;20;"Edge 9 to 20";"Mixed"
9;21;"Edge 9 to 21";"Mixed"
9;25;"Edge 9 to 25";"Mixed"
9;29;"Edge 9 to 29";"Mixed"
9;30;"Edge 9 to 30";"Mixed"
9;31;"Edge 9 to 31";"Mixed"
9;32;"Edge 9 to 32";"Mixed"
9;34;"Edge 9 to 34";"Mixed"
9;45;"Edge 9 to 45";"Mixed"
9;51;"Edge 9 to 51";"Mixed"
9;64;"Edge 9 to 64";"Mixed"
9;82;"Edge 9 to 82";"Mixed"
9;83;"Edge 9 to 83";"Mixed"
9;85;"Edge 9 to 85";"Mixed"
9;93;"Edge 9 to 93";"Mixed"
9;96;"Edge 9 to 96";"Mixed"
10;1;"Edge 10 to 1";"Mixed"
10;3;"Edge 10 to 3";"Mixed"
10;4;"Edge 10 to 4";"Mixed"
10;8;"Edge 10 to 8";"Mixed"
10;9;"Edge 10 to 9";"Mixed"
10;12;"Edge 10 to 12";"Mixed"
10;13;"Edge 10 to 13";"Mixed"
10;27;"Edge 10 to 27";"Mixed"
10;29;"Edge 10 to 29";"Mixed"
10;32;"Edge 10 to 32";"Mixed"
10;36;"Edge 10 to 36";"Mixed"
10;39;"Edge 10 to 39";"Mixed"
10;42;"Edge 10 to 42";"Mixed"
10;60;"Edge 10 to 60";"Mixed"
10;64;"Edge 10 to 64";"Mixed"
10;65;"Edge 10 to 65";"Mixed"
10;70;"Edge 10 to 70";"Mixed"
10;79;"Edge 10 to 79";"Mixed"
10;88;"Edge 10 to 88";"Mixed"
10;95;"Edge 10 to 95";"Mixed"
11;3;"Edge 11 to 3";"Mixed"
11;5;"Edge 11 to 5";"Mixed"
11;7;"Edge 11 to 7";"Mixed"
11;8;"Edge 11 to 8";"Mixed"
11;9;"Edge 11 to 9";"Mixed"
11;13;"Edge 11 to 13";"Mixed"
11;14;"Edge 11 to 14";"Mixed"
11;15;"Edge 11 to 15";"Mixed"
11;17;"Edge 11 to 17";"Mixed"
11;24;"Edge 11 to 24";"Mixed"
11;28;"Edge 11 to 28";"Mixed"
11;29;"Edge 11 to 29";"Mixed"
11;30;"Edge 11 to 30";"Mixed"
11;31;"Edge 11 to 31";"Mixed"
11;34;"Edge 11 to 34";"Mixed"
11;41;"Edge 11 to 41";"Mixed"
11;42;"Edge 11 to 42";"Mixed"
11;46;"Edge 11 to 46";"Mixed"
11;47;"Edge 11 to 47";"Mixed"
11;49;"Edge 11 to 49";"Mixed"
11;58;"Edge 11 to 58";"Mixed"
11;59;"Edge 11 to 59";"Mixed"
11;65;"Edge 11 to 65";"Mixed"
11;66;"Edge 11 to 66";"Mixed"
11;68;"Edge 11 to 68";"Mixed"
11;70;"Edge 11 to 70";"Mixed"
11;77;"Edge 11 to 77";"Mixed"
11;92;"Edge 11 to 92";"Mixed"
11;94;"Edge 11 to 94";"Mixed"
11;98;"Edge 11 to 98";"Mixed"
12;3;"Edge 12 to 3";"Mixed"
12;5;"Edge 12 to 5";"Mixed"
12;6;"Edge 12 to 6";"Mixed"
12;9;"Edge 12 to 9";"Mixed"
12;10;"Edge 12 to 10";"Mixed"
12;15;"Edge 12 to 15";"Mixed"
12;18;"Edge 12 to 18";"Mixed"
12;24;"Edge 12 to 24";"Mixed"
12;26;"Edge 12 to 26";"Mixed"
12;27;"Edge 12 to 27";"Mixed"
12;30;"Edge 12 to 30";"Mixed"
12;31;"Edge 12 to 31";"Mixed"
12;36;"Edge 12 to 36";"Mixed"
12;39;"Edge 12 to 39";"Mixed"
12;40;"Edge 12 to 40";"Mixed"
12;46;"Edge 12 to 46";"Mixed"
12;53;"Edge 12 to 53";"Mixed"
12;57;"Edge 12 to 57";"Mixed"
12;67;"Edge 12 to 67";"Mixed"
12;73;"Edge 12 to 73";"Mixed"
12;76;"Edge 12 to 76";"Mixed"
12;81;"Edge 12 to 81";"Mixed"
12;86;"Edge 12 to 86";"Mixed"
13;1;"Edge 13 to 1";"Mixed"
13;6;"Edge 13 to 6";"Mixed"
13;7;"Edge 13 to 7";"Mixed"
13;10;"Edge 13 to 10";"Mixed"
13;11;"Edge 13 to 11";"Mixed"
13;25;"Edge 13 to 25";"Mixed"
13;26;"Edge 13 to 26";"Mixed"
13;33;"Edge 13 to 33";"Mixed"
13;35;"Edge 13 to 35";"Mixed"
13;36;"Edge 13 to 36";"Mixed"
13;38;"Edge 13 to 38";"Mixed"
13;43;"Edge 13 to 43";"Mixed"
13;44;"Edge 13 to 44";"Mixed"
13;56;"Edge 13 to 56";"Mixed"
13;67;"Edge 13 to 67";"Mixed"
13;80;"Edge 13 to 80";"Mixed"
13;82;"Edge 13 to 82";"Mixed"
13;94;"Edge 13 to 94";"Mixed"
14;1;"Edge 14 to 1";"Mixed"
14;3;"Edge 14 to 3";"Mixed"
14;6;"Edge 14 to 6";"Mixed"
14;7;"Edge 14 to 7";"Mixed"
14;11;"Edge 14 to 11";"Mixed"
14;18;"Edge 14 to 18";"Mixed"
14;20;"Edge 14 to 20";"Mixed"
14;21;"Edge 14 to 21";"Mixed"
14;30;"Edge 14 to 30";"Mixed"
14;37;"Edge 14 to 37";"Mixed"
14;40;"Edge 14 to 40";"Mixed"
14;48;"Edge 14 to 48";"Mixed"
14;54;"Edge 14 to 54";"Mixed"
14;57;"Edge 14 to 57";"Mixed"
14;58;"Edge 14 to 58";"Mixed"
14;61;"Edge 14 to 61";"Mixed"
14;62;"Edge 14 to 62";"Mixed"
14;81;"Edge 14 to 81";"Mixed"
14;91;"Edge 14 to 91";"Mixed"
14;98;"Edge 14 to 98";"Mixed"
14;99;"Edge 14 to 99";"Mixed"
15;3;"Edge 15 to 3";"Mixed"
15;5;"Edge 15 to 5";"Mixed"
15;9;"Edge 15 to 9";"Mixed"
15;11;"Edge 15 to 11";"Mixed"
15;12;"Edge 15 to 12";"Mixed"
15;16;"Edge 15 to 16";"Mixed"
15;21;"Edge 15 to 21";"Mixed"
15;23;"Edge 15 to 23";"Mixed"
15;50;"Edge 15 to 50";"Mixed"
15;52;"Edge 15 to 52";"Mixed"
15;60;"Edge 15 to 60";"Mixed"
15;71;"Edge 15 to 71";"Mixed"
15;73;"Edge 15 to 73";"Mixed"
15;84;"Edge 15 to 84";"Mixed"
15;95;"Edge 15 to 95";"Mixed"
16;2;"Edge 16 to 2";"Mixed"
16;3;"Edge 16 to 3";"Mixed"
16;6;"Edge 16 to 6";"Mixed"
16;9;"Edge 16 to 9";"Mixed"
16;15;"Edge 16 to 15";"Mixed"
16;22;"Edge 16 to 22";"Mixed"
16;38;"Edge 16 to 38";"Mixed"
16;43;"Edge 16 to 43";"Mixed"
16;61;"Edge 16 to 61";"Mixed"
16;67;"Edge 16 to 67";"Mixed"
16;70;"Edge 16 to 70";"Mixed"
16;73;"Edge 16 to 73";"Mixed"
16;75;"Edge 16 to 75";"Mixed"
16;80;"Edge 16 to 80";"Mixed"
16;90;"Edge 16 to 90";"Mixed"
16;97;"Edge 16 to 97";"Mixed"
17;1;"Edge 17 to 1";"Mixed"
17;3;"Edge 17 to 3";"Mixed"
17;5;"Edge 17 to 5";"Mixed"
17;9;"Edge 17 to 9";"Mixed"
17;11;"Edge 17 to 11";"Mixed"
17;45;"Edge 17 to 45";"Mixed"
17;47;"Edge 17 to 47";"Mixed"
17;49;"Edge 17 to 49";"Mixed"
18;1;"Edge 18 to 1";"Mixed"
18;2;"Edge 18 to 2";"Mixed"
18;5;"Edge 18 to 5";"Mixed"
18;12;"Edge 18 to 12";"Mixed"
18;14;"Edge 18 to 14";"Mixed"
18;46;"Edge 18 to 46";"Mixed"
18;49;"Edge 18 to 49";"Mixed"
18;87;"Edge 18 to 87";"Mixed"
19;3;"Edge 19 to 3";"Mixed"
19;6;"Edge 19 to 6";"Mixed"
19;7;"Edge 19 to 7";"Mixed"
19;8;"Edge 19 to 8";"Mixed"
19;9;"Edge 19 to 9";"Mixed"
19;20;"Edge 19 to 20";"Mixed"
19;34;"Edge 19 to 34";"Mixed"
19;64;"Edge 19 to 64";"Mixed"
19;68;"Edge 19 to 68";"Mixed"
19;93;"Edge 19 to 93";"Mixed"
20;2;"Edge 20 to 2";"Mixed"
20;5;"Edge 20 to 5";"Mixed"
20;9;"Edge 20 to 9";"Mixed"
20;14;"Edge 20 to 14";"Mixed"
20;19;"Edge 20 to 19";"Mixed"
20;22;"Edge 20 to 22";"Mixed"
20;27;"Edge 20 to 27";"Mixed"
20;37;"Edge 20 to 37";"Mixed"
20;61;"Edge 20 to 61";"Mixed"
20;75;"Edge 20 to 75";"Mixed"
21;3;"Edge 21 to 3";"Mixed"
21;6;"Edge 21 to 6";"Mixed"
21;9;"Edge 21 to 9";"Mixed"
21;14;"Edge 21 to 14";"Mixed"
21;15;"Edge 21 to 15";"Mixed"
21;28;"Edge 21 to 28";"Mixed"
21;52;"Edge 21 to 52";"Mixed"
21;62;"Edge 21 to 62";"Mixed"
21;72;"Edge 21 to 72";"Mixed"
22;3;"Edge 22 to 3";"Mixed"
22;4;"Edge 22 to 4";"Mixed"
22;6;"Edge 22 to 6";"Mixed"
22;16;"Edge 22 to 16";"Mixed"
22;20;"Edge 22 to 20";"Mixed"
22;29;"Edge 22 to 29";"Mixed"
23;1;"Edge 23 to 1";"Mixed"
23;5;"Edge 23 to 5";"Mixed"
23;6;"Edge 23 to 6";"Mixed"
23;8;"Edge 23 to 8";"Mixed"
23;15;"Edge 23 to 15";"Mixed"
23;55;"Edge 23 to 55";"Mixed"
23;100;"Edge 23 to 100";"Mixed"
24;2;"Edge 24 to 2";"Mixed"
24;4;"Edge 24 to 4";"Mixed"
24;7;"Edge 24 to 7";"Mixed"
24;11;"Edge 24 to 11";"Mixed"
24;12;"Edge 24 to 12";"Mixed"
24;25;"Edge 24 to 25";"Mixed"
24;32;"Edge 24 to 32";"Mixed"
24;43;"Edge 24 to 43";"Mixed"
24;54;"Edge 24 to 54";"Mixed"
24;63;"Edge 24 to 63";"Mixed"
24;65;"Edge 24 to 65";"Mixed"
24;77;"Edge 24 to 77";"Mixed"
24;81;"Edge 24 to 81";"Mixed"
25;2;"Edge 25 to 2";"Mixed"
25;3;"Edge 25 to 3";"Mixed"
25;9;"Edge 25 to 9";"Mixed"
25;13;"Edge 25 to 13";"Mixed"
25;24;"Edge 25 to 24";"Mixed"
25;34;"Edge 25 to 34";"Mixed"
25;51;"Edge 25 to 51";"Mixed"
25;69;"Edge 25 to 69";"Mixed"
25;86;"Edge 25 to 86";"Mixed"
26;2;"Edge 26 to 2";"Mixed"
26;4;"Edge 26 to 4";"Mixed"
26;7;"Edge 26 to 7";"Mixed"
26;12;"Edge 26 to 12";"Mixed"
26;13;"Edge 26 to 13";"Mixed"
26;31;"Edge 26 to 31";"Mixed"
26;39;"Edge 26 to 39";"Mixed"
26;43;"Edge 26 to 43";"Mixed"
26;44;"Edge 26 to 44";"Mixed"
26;61;"Edge 26 to 61";"Mixed"
26;68;"Edge 26 to 68";"Mixed"
26;78;"Edge 26 to 78";"Mixed"
27;3;"Edge 27 to 3";"Mixed"
27;8;"Edge 27 to 8";"Mixed"
27;10;"Edge 27 to 10";"Mixed"
27;12;"Edge 27 to 12";"Mixed"
27;20;"Edge 27 to 20";"Mixed"
27;28;"Edge 27 to 28";"Mixed"
27;29;"Edge 27 to 29";"Mixed"
27;37;"Edge 27 to 37";"Mixed"
27;40;"Edge 27 to 40";"Mixed"
27;58;"Edge 27 to 58";"Mixed"
27;74;"Edge 27 to 74";"Mixed"
27;100;"Edge 27 to 100";"Mixed"
28;3;"Edge 28 to 3";"Mixed"
28;8;"Edge 28 to 8";"Mixed"
28;11;"Edge 28 to 11";"Mixed"
28;21;"Edge 28 to 21";"Mixed"
28;27;"Edge 28 to 27";"Mixed"
29;9;"Edge 29 to 9";"Mixed"
29;10;"Edge 29 to 10";"Mixed"
29;11;"Edge 29 to 11";"Mixed"
29;22;"Edge 29 to 22";"Mixed"
29;27;"Edge 29 to 27";"Mixed"
29;41;"Edge 29 to 41";"Mixed"
29;59;"Edge 29 to 59";"Mixed"
29;75;"Edge 29 to 75";"Mixed"
30;5;"Edge 30 to 5";"Mixed"
30;9;"Edge 30 to 9";"Mixed"
30;11;"Edge 30 to 11";"Mixed"
30;12;"Edge 30 to 12";"Mixed"
30;14;"Edge 30 to 14";"Mixed"
30;33;"Edge 30 to 33";"Mixed"
30;40;"Edge 30 to 40";"Mixed"
30;49;"Edge 30 to 49";"Mixed"
30;53;"Edge 30 to 53";"Mixed"
30;56;"Edge 30 to 56";"Mixed"
31;2;"Edge 31 to 2";"Mixed"
31;9;"Edge 31 to 9";"Mixed"
31;11;"Edge 31 to 11";"Mixed"
31;12;"Edge 31 to 12";"Mixed"
31;26;"Edge 31 to 26";"Mixed"
31;33;"Edge 31 to 33";"Mixed"
31;41;"Edge 31 to 41";"Mixed"
31;48;"Edge 31 to 48";"Mixed"
31;66;"Edge 31 to 66";"Mixed"
31;76;"Edge 31 to 76";"Mixed"
31;85;"Edge 31 to 85";"Mixed"
31;99;"Edge 31 to 99";"Mixed"
32;4;"Edge 32 to 4";"Mixed"
32;5;"Edge 32 to 5";"Mixed"
32;9;"Edge 32 to 9";"Mixed"
32;10;"Edge 32 to 10";"Mixed"
32;24;"Edge 32 to 24";"Mixed"
32;35;"Edge 32 to 35";"Mixed"
32;37;"Edge 32 to 37";"Mixed"
32;38;"Edge 32 to 38";"Mixed"
32;40;"Edge 32 to 40";"Mixed"
32;42;"Edge 32 to 42";"Mixed"
32;43;"Edge 32 to 43";"Mixed"
32;49;"Edge 32 to 49";"Mixed"
32;50;"Edge 32 to 50";"Mixed"
32;79;"Edge 32 to 79";"Mixed"
32;89;"Edge 32 to 89";"Mixed"
32;92;"Edge 32 to 92";"Mixed"
33;1;"Edge 33 to 1";"Mixed"
33;8;"Edge 33 to 8";"Mixed"
33;13;"Edge 33 to 13";"Mixed"
33;30;"Edge 33 to 30";"Mixed"
33;31;"Edge 33 to 31";"Mixed"
33;48;"Edge 33 to 48";"Mixed"
33;54;"Edge 33 to 54";"Mixed"
33;100;"Edge 33 to 100";"Mixed"
34;5;"Edge 34 to 5";"Mixed"
34;9;"Edge 34 to 9";"Mixed"
34;11;"Edge 34 to 11";"Mixed"
34;19;"Edge 34 to 19";"Mixed"
34;25;"Edge 34 to 25";"Mixed"
34;51;"Edge 34 to 51";"Mixed"
34;73;"Edge 34 to 73";"Mixed"
34;74;"Edge 34 to 74";"Mixed"
35;1;"Edge 35 to 1";"Mixed"
35;3;"Edge 35 to 3";"Mixed"
35;8;"Edge 35 to 8";"Mixed"
35;13;"Edge 35 to 13";"Mixed"
35;32;"Edge 35 to 32";"Mixed"
35;50;"Edge 35 to 50";"Mixed"
35;54;"Edge 35 to 54";"Mixed"
35;78;"Edge 35 to 78";"Mixed"
35;83;"Edge 35 to 83";"Mixed"
36;5;"Edge 36 to 5";"Mixed"
36;6;"Edge 36 to 6";"Mixed"
36;10;"Edge 36 to 10";"Mixed"
36;12;"Edge 36 to 12";"Mixed"
36;13;"Edge 36 to 13";"Mixed"
37;4;"Edge 37 to 4";"Mixed"
37;14;"Edge 37 to 14";"Mixed"
37;20;"Edge 37 to 20";"Mixed"
37;27;"Edge 37 to 27";"Mixed"
37;32;"Edge 37 to 32";"Mixed"
37;52;"Edge 37 to 52";"Mixed"
37;57;"Edge 37 to 57";"Mixed"
38;5;"Edge 38 to 5";"Mixed"
38;7;"Edge 38 to 7";"Mixed"
38;13;"Edge 38 to 13";"Mixed"
38;16;"Edge 38 to 16";"Mixed"
38;32;"Edge 38 to 32";"Mixed"
38;39;"Edge 38 to 39";"Mixed"
38;46;"Edge 38 to 46";"Mixed"
38;55;"Edge 38 to 55";"Mixed"
38;68;"Edge 38 to 68";"Mixed"
38;70;"Edge 38 to 70";"Mixed"
38;89;"Edge 38 to 89";"Mixed"
38;90;"Edge 38 to 90";"Mixed"
39;3;"Edge 39 to 3";"Mixed"
39;10;"Edge 39 to 10";"Mixed"
39;12;"Edge 39 to 12";"Mixed"
39;26;"Edge 39 to 26";"Mixed"
39;38;"Edge 39 to 38";"Mixed"
39;56;"Edge 39 to 56";"Mixed"
39;63;"Edge 39 to 63";"Mixed"
39;67;"Edge 39 to 67";"Mixed"
39;85;"Edge 39 to 85";"Mixed"
40;12;"Edge 40 to 12";"Mixed"
40;14;"Edge 40 to 14";"Mixed"
40;27;"Edge 40 to 27";"Mixed"
40;30;"Edge 40 to 30";"Mixed"
40;32;"Edge 40 to 32";"Mixed"
40;44;"Edge 40 to 44";"Mixed"
41;3;"Edge 41 to 3";"Mixed"
41;8;"Edge 41 to 8";"Mixed"
41;11;"Edge 41 to 11";"Mixed"
41;29;"Edge 41 to 29";"Mixed"
41;31;"Edge 41 to 31";"Mixed"
41;48;"Edge 41 to 48";"Mixed"
41;53;"Edge 41 to 53";"Mixed"
41;81;"Edge 41 to 81";"Mixed"
42;3;"Edge 42 to 3";"Mixed"
42;6;"Edge 42 to 6";"Mixed"
42;10;"Edge 42 to 10";"Mixed"
42;11;"Edge 42 to 11";"Mixed"
42;32;"Edge 42 to 32";"Mixed"
42;54;"Edge 42 to 54";"Mixed"
42;71;"Edge 42 to 71";"Mixed"
43;13;"Edge 43 to 13";"Mixed"
43;16;"Edge 43 to 16";"Mixed"
43;24;"Edge 43 to 24";"Mixed"
43;26;"Edge 43 to 26";"Mixed"
43;32;"Edge 43 to 32";"Mixed"
43;50;"Edge 43 to 50";"Mixed"
44;1;"Edge 44 to 1";"Mixed"
44;3;"Edge 44 to 3";"Mixed"
44;13;"Edge 44 to 13";"Mixed"
44;26;"Edge 44 to 26";"Mixed"
44;40;"Edge 44 to 40";"Mixed"
44;59;"Edge 44 to 59";"Mixed"
44;78;"Edge 44 to 78";"Mixed"
45;1;"Edge 45 to 1";"Mixed"
45;3;"Edge 45 to 3";"Mixed"
45;4;"Edge 45 to 4";"Mixed"
45;9;"Edge 45 to 9";"Mixed"
45;17;"Edge 45 to 17";"Mixed"
45;53;"Edge 45 to 53";"Mixed"
