Source,Target,Weight,Type,Start,End,Label
2,39,1,"undirected",1,208,"node 2 to 39"
2,40,1,"undirected",1,208,"node 2 to 40"
2,41,1,"undirected",1,208,"node 2 to 41"
2,42,1,"undirected",1,208,"node 2 to 42"
2,43,1,"undirected",1,208,"node 2 to 43"
2,44,1,"undirected",1,208,"node 2 to 44"
2,45,1,"undirected",1,208,"node 2 to 45"
2,46,1,"undirected",1,208,"node 2 to 46"
2,47,1,"undirected",1,208,"node 2 to 47"
2,48,1,"undirected",1,208,"node 2 to 48"
2,49,1,"undirected",1,208,"node 2 to 49"
2,50,1,"undirected",1,208,"node 2 to 50"
2,51,1,"undirected",1,208,"node 2 to 51"
2,52,1,"undirected",1,208,"node 2 to 52"
2,53,1,"undirected",1,208,"node 2 to 53"
2,54,1,"undirected",1,208,"node 2 to 54"
2,55,1,"undirected",1,208,"node 2 to 55"
2,56,1,"undirected",1,208,"node 2 to 56"
2,57,1,"undirected",1,208,"node 2 to 57"
2,58,1,"undirected",1,208,"node 2 to 58"
2,59,1,"undirected",1,208,"node 2 to 59"
2,60,1,"undirected",1,208,"node 2 to 60"
2,61,1,"undirected",1,208,"node 2 to 61"
2,62,1,"undirected",1,208,"node 2 to 62"
2,63,1,"undirected",1,208,"node 2 to 63"
2,64,1,"undirected",1,208,"node 2 to 64"
2,65,1,"undirected",1,208,"node 2 to 65"
2,66,1,"undirected",1,208,"node 2 to 66"
2,67,1,"undirected",1,208,"node 2 to 67"
2,68,1,"undirected",1,208,"node 2 to 68"
2,69,1,"undirected",1,208,"node 2 to 69"
2,70,1,"undirected",1,208,"node 2 to 70"
2,71,1,"undirected",1,208,"node 2 to 71"
2,72,1,"undirected",1,208,"node 2 to 72"
2,73,1,"undirected",1,208,"node 2 to 73"
2,74,1,"undirected",1,208,"node 2 to 74"
2,75,1,"undirected",1,208,"node 2 to 75"
2,76,1,"undirected",1,208,"node 2 to 76"
2,77,1,"undirected",1,208,"node 2 to 77"
2,78,1,"undirected",1,208,"node 2 to 78"
2,79,1,"undirected",1,208,"node 2 to 79"
2,80,1,"undirected",1,208,"node 2 to 80"
2,81,1,"undirected",1,208,"node 2 to 81"
2,82,1,"undirected",1,208,"node 2 to 82"
2,83,1,"undirected",1,208,"node 2 to 83"
2,84,1,"undirected",1,208,"node 2 to 84"
2,85,1,"undirected",1,208,"node 2 to 85"
2,86,1,"undirected",1,208,"node 2 to 86"
2,87,1,"undirected",1,208,"node 2 to 87"
2,88,1,"undirected",1,208,"node 2 to 88"
2,89,1,"undirected",1,208,"node 2 to 89"
2,90,1,"undirected",1,208,"node 2 to 90"
2,91,1,"undirected",1,208,"node 2 to 91"
2,92,1,"undirected",1,208,"node 2 to 92"
2,93,1,"undirected",1,208,"node 2 to 93"
2,94,1,"undirected",1,208,"node 2 to 94"
2,95,1,"undirected",1,208,"node 2 to 95"
2,96,1,"undirected",1,208,"node 2 to 96"
2,97,1,"undirected",1,208,"node 2 to 97"
2,98,1,"undirected",1,208,"node 2 to 98"
2,99,1,"undirected",1,208,"node 2 to 99"
2,100,1,"undirected",1,208,"node 2 to 100"
2,101,1,"undirected",1,208,"node 2 to 101"
2,102,1,"undirected",1,208,"node 2 to 102"
2,103,1,"undirected",1,208,"node 2 to 103"
2,104,1,"undirected",1,208,"node 2 to 104"
2,105,1,"undirected",1,208,"node 2 to 105"
2,106,1,"undirected",1,208,"node 2 to 106"
2,107,1,"undirected",1,208,"node 2 to 107"
2,108,1,"undirected",1,208,"node 2 to 108"
2,109,1,"undirected",1,208,"node 2 to 109"
2,111,1,"undirected",1,208,"node 2 to 111"
2,112,1,"undirected",1,208,"node 2 to 112"
2,113,1,"undirected",1,208,"node 2 to 113"
2,114,1,"undirected",1,208,"node 2 to 114"
2,115,1,"undirected",1,208,"node 2 to 115"
2,116,1,"undirected",1,208,"node 2 to 116"
2,117,1,"undirected",1,208,"node 2 to 117"
2,118,1,"undirected",1,208,"node 2 to 118"
2,120,1,"undirected",1,208,"node 2 to 120"
2,121,1,"undirected",1,208,"node 2 to 121"
2,122,1,"undirected",1,208,"node 2 to 122"
2,123,1,"undirected",1,208,"node 2 to 123"
2,124,1,"undirected",1,208,"node 2 to 124"
2,125,1,"undirected",1,208,"node 2 to 125"
2,126,1,"undirected",1,208,"node 2 to 126"
2,129,1,"undirected",1,208,"node 2 to 129"
2,130,1,"undirected",1,208,"node 2 to 130"
2,131,1,"undirected",1,208,"node 2 to 131"
2,132,1,"undirected",1,208,"node 2 to 132"
2,133,1,"undirected",1,208,"node 2 to 133"
2,134,1,"undirected",1,208,"node 2 to 134"
2,135,1,"undirected",1,208,"node 2 to 135"
2,136,1,"undirected",1,208,"node 2 to 136"
2,137,1,"undirected",1,208,"node 2 to 137"
2,138,1,"undirected",1,208,"node 2 to 138"
2,139,1,"undirected",1,208,"node 2 to 139"
2,140,1,"undirected",1,208,"node 2 to 140"
2,141,1,"undirected",1,208,"node 2 to 141"
2,142,1,"undirected",1,208,"node 2 to 142"
2,143,1,"undirected",1,208,"node 2 to 143"
2,144,1,"undirected",1,208,"node 2 to 144"
2,145,1,"undirected",1,208,"node 2 to 145"
2,146,1,"undirected",1,208,"node 2 to 146"
2,147,1,"undirected",1,208,"node 2 to 147"
2,148,1,"undirected",1,208,"node 2 to 148"
2,149,1,"undirected",1,208,"node 2 to 149"
2,150,1,"undirected",1,208,"node 2 to 150"
2,151,1,"undirected",1,208,"node 2 to 151"
2,152,1,"undirected",1,208,"node 2 to 152"
2,153,1,"undirected",1,208,"node 2 to 153"
2,154,1,"undirected",1,208,"node 2 to 154"
2,155,1,"undirected",1,208,"node 2 to 155"
2,156,1,"undirected",1,208,"node 2 to 156"
2,157,1,"undirected",1,208,"node 2 to 157"
2,159,1,"undirected",1,208,"node 2 to 159"
2,160,1,"undirected",1,208,"node 2 to 160"
2,161,1,"undirected",1,208,"node 2 to 161"
2,162,1,"undirected",1,208,"node 2 to 162"
2,163,1,"undirected",1,208,"node 2 to 163"
2,165,1,"undirected",1,208,"node 2 to 165"
2,166,1,"undirected",1,208,"node 2 to 166"
2,167,1,"undirected",1,208,"node 2 to 167"
2,168,1,"undirected",1,208,"node 2 to 168"
2,169,1,"undirected",1,208,"node 2 to 169"
2,170,1,"undirected",1,208,"node 2 to 170"
2,171,1,"undirected",1,208,"node 2 to 171"
2,172,1,"undirected",1,208,"node 2 to 172"
2,173,1,"undirected",1,208,"node 2 to 173"
2,174,1,"undirected",1,208,"node 2 to 174"
2,175,1,"undirected",1,208,"node 2 to 175"
2,176,1,"undirected",1,208,"node 2 to 176"
2,177,1,"undirected",1,208,"node 2 to 177"
2,178,1,"undirected",1,208,"node 2 to 178"
2,179,1,"undirected",1,208,"node 2 to 179"
2,181,1,"undirected",1,208,"node 2 to 181"
2,183,1,"undirected",1,208,"node 2 to 183"
2,185,1,"undirected",1,208,"node 2 to 185"
2,186,1,"undirected",1,208,"node 2 to 186"
2,187,1,"undirected",1,208,"node 2 to 187"
2,188,1,"undirected",1,208,"node 2 to 188"
2,189,1,"undirected",1,208,"node 2 to 189"
2,192,1,"undirected",1,208,"node 2 to 192"
2,193,1,"undirected",1,208,"node 2 to 193"
2,194,1,"undirected",1,208,"node 2 to 194"
2,195,1,"undirected",1,208,"node 2 to 195"
2,197,1,"undirected",1,208,"node 2 to 197"
2,199,1,"undirected",1,208,"node 2 to 199"
2,200,1,"undirected",1,208,"node 2 to 200"
2,201,1,"undirected",1,208,"node 2 to 201"
2,202,1,"undirected",1,208,"node 2 to 202"
2,203,1,"undirected",1,208,"node 2 to 203"
2,204,1,"undirected",1,208,"node 2 to 204"
2,205,1,"undirected",1,208,"node 2 to 205"
2,207,1,"undirected",1,208,"node 2 to 207"
2,208,1,"undirected",1,208,"node 2 to 208"
2,209,1,"undirected",1,208,"node 2 to 209"
2,211,1,"undirected",1,208,"node 2 to 211"
2,213,1,"undirected",1,208,"node 2 to 213"
2,214,1,"undirected",1,208,"node 2 to 214"
2,215,1,"undirected",1,208,"node 2 to 215"
2,216,1,"undirected",1,208,"node 2 to 216"
2,217,1,"undirected",1,208,"node 2 to 217"
2,218,1,"undirected",1,208,"node 2 to 218"
2,222,1,"undirected",1,208,"node 2 to 222"
2,223,1,"undirected",1,208,"node 2 to 223"
2,224,1,"undirected",1,208,"node 2 to 224"
2,225,1,"undirected",1,208,"node 2 to 225"
2,226,1,"undirected",1,208,"node 2 to 226"
2,227,1,"undirected",1,208,"node 2 to 227"
2,228,1,"undirected",1,208,"node 2 to 228"
2,229,1,"undirected",1,208,"node 2 to 229"
2,230,1,"undirected",1,208,"node 2 to 230"
2,232,1,"undirected",1,208,"node 2 to 232"
2,233,1,"undirected",1,208,"node 2 to 233"
2,234,1,"undirected",1,208,"node 2 to 234"
2,236,1,"undirected",1,208,"node 2 to 236"
2,237,1,"undirected",1,208,"node 2 to 237"
2,238,1,"undirected",1,208,"node 2 to 238"
2,239,1,"undirected",1,208,"node 2 to 239"
2,240,1,"undirected",1,208,"node 2 to 240"
2,241,1,"undirected",1,208,"node 2 to 241"
2,242,1,"undirected",1,208,"node 2 to 242"
2,243,1,"undirected",1,208,"node 2 to 243"
2,245,1,"undirected",1,208,"node 2 to 245"
2,246,1,"undirected",1,208,"node 2 to 246"
2,247,1,"undirected",1,208,"node 2 to 247"
2,248,1,"undirected",1,208,"node 2 to 248"
2,251,1,"undirected",1,208,"node 2 to 251"
2,253,1,"undirected",1,208,"node 2 to 253"
2,255,1,"undirected",1,208,"node 2 to 255"
2,256,1,"undirected",1,208,"node 2 to 256"
2,257,1,"undirected",1,208,"node 2 to 257"
2,259,1,"undirected",1,208,"node 2 to 259"
2,260,1,"undirected",1,208,"node 2 to 260"
2,261,1,"undirected",1,208,"node 2 to 261"
2,262,1,"undirected",1,208,"node 2 to 262"
2,264,1,"undirected",1,208,"node 2 to 264"
2,266,1,"undirected",1,208,"node 2 to 266"
2,267,1,"undirected",1,208,"node 2 to 267"
2,268,1,"undirected",1,208,"node 2 to 268"
2,269,1,"undirected",1,208,"node 2 to 269"
2,272,1,"undirected",1,208,"node 2 to 272"
2,273,1,"undirected",1,208,"node 2 to 273"
2,274,1,"undirected",1,208,"node 2 to 274"
2,275,1,"undirected",1,208,"node 2 to 275"
2,276,1,"undirected",1,208,"node 2 to 276"
2,277,1,"undirected",1,208,"node 2 to 277"
2,278,1,"undirected",1,208,"node 2 to 278"
2,280,1,"undirected",1,208,"node 2 to 280"
2,282,1,"undirected",1,208,"node 2 to 282"
2,283,1,"undirected",1,208,"node 2 to 283"
2,284,1,"undirected",1,208,"node 2 to 284"
2,286,1,"undirected",1,208,"node 2 to 286"
2,287,1,"undirected",1,208,"node 2 to 287"
2,289,1,"undirected",1,208,"node 2 to 289"
2,290,1,"undirected",1,208,"node 2 to 290"
2,291,1,"undirected",1,208,"node 2 to 291"
2,292,1,"undirected",1,208,"node 2 to 292"
2,293,1,"undirected",1,208,"node 2 to 293"
2,296,1,"undirected",1,208,"node 2 to 296"
2,299,1,"undirected",1,208,"node 2 to 299"
2,300,1,"undirected",1,208,"node 2 to 300"
2,301,1,"undirected",1,208,"node 2 to 301"
2,302,1,"undirected",1,208,"node 2 to 302"
2,303,1,"undirected",1,208,"node 2 to 303"
2,305,1,"undirected",1,208,"node 2 to 305"
2,306,1,"undirected",1,208,"node 2 to 306"
2,308,1,"undirected",1,208,"node 2 to 308"
2,309,1,"undirected",1,208,"node 2 to 309"
2,311,1,"undirected",1,208,"node 2 to 311"
2,313,1,"undirected",1,208,"node 2 to 313"
2,315,1,"undirected",1,208,"node 2 to 315"
2,317,1,"undirected",1,208,"node 2 to 317"
2,318,1,"undirected",1,208,"node 2 to 318"
2,319,1,"undirected",1,208,"node 2 to 319"
2,320,1,"undirected",1,208,"node 2 to 320"
2,322,1,"undirected",1,208,"node 2 to 322"
2,323,1,"undirected",1,208,"node 2 to 323"
2,324,1,"undirected",1,208,"node 2 to 324"
2,325,1,"undirected",1,208,"node 2 to 325"
2,326,1,"undirected",1,208,"node 2 to 326"
2,327,1,"undirected",1,208,"node 2 to 327"
2,330,1,"undirected",1,208,"node 2 to 330"
2,333,1,"undirected",1,208,"node 2 to 333"
2,334,1,"undirected",1,208,"node 2 to 334"
2,335,1,"undirected",1,208,"node 2 to 335"
2,337,1,"undirected",1,208,"node 2 to 337"
2,339,1,"undirected",1,208,"node 2 to 339"
2,340,1,"undirected",1,208,"node 2 to 340"
2,341,1,"undirected",1,208,"node 2 to 341"
2,343,1,"undirected",1,208,"node 2 to 343"
2,344,1,"undirected",1,208,"node 2 to 344"
2,345,1,"undirected",1,208,"node 2 to 345"
2,347,1,"undirected",1,208,"node 2 to 347"
2,348,1,"undirected",1,208,"node 2 to 348"
2,349,1,"undirected",1,208,"node 2 to 349"
2,350,1,"undirected",1,208,"node 2 to 350"
2,351,1,"undirected",1,208,"node 2 to 351"
2,352,1,"undirected",1,208,"node 2 to 352"
2,353,1,"undirected",1,208,"node 2 to 353"
2,354,1,"undirected",1,208,"node 2 to 354"
2,356,1,"undirected",1,208,"node 2 to 356"
2,357,1,"undirected",1,208,"node 2 to 357"
2,360,1,"undirected",1,208,"node 2 to 360"
2,361,1,"undirected",1,208,"node 2 to 361"
2,364,1,"undirected",1,208,"node 2 to 364"
2,366,1,"undirected",1,208,"node 2 to 366"
2,368,1,"undirected",1,208,"node 2 to 368"
2,369,1,"undirected",1,208,"node 2 to 369"
2,371,1,"undirected",1,208,"node 2 to 371"
2,372,1,"undirected",1,208,"node 2 to 372"
2,373,1,"undirected",1,208,"node 2 to 373"
2,374,1,"undirected",1,208,"node 2 to 374"
2,377,1,"undirected",1,208,"node 2 to 377"
2,378,1,"undirected",1,208,"node 2 to 378"
2,380,1,"undirected",1,208,"node 2 to 380"
2,381,1,"undirected",1,208,"node 2 to 381"
2,382,1,"undirected",1,208,"node 2 to 382"
2,384,1,"undirected",1,208,"node 2 to 384"
2,385,1,"undirected",1,208,"node 2 to 385"
2,386,1,"undirected",1,208,"node 2 to 386"
2,387,1,"undirected",1,208,"node 2 to 387"
2,389,1,"undirected",1,208,"node 2 to 389"
2,393,1,"undirected",1,208,"node 2 to 393"
2,398,1,"undirected",1,208,"node 2 to 398"
2,399,1,"undirected",1,208,"node 2 to 399"
2,403,1,"undirected",1,208,"node 2 to 403"
2,408,1,"undirected",1,208,"node 2 to 408"
2,409,1,"undirected",1,208,"node 2 to 409"
2,410,1,"undirected",1,208,"node 2 to 410"
2,418,1,"undirected",1,208,"node 2 to 418"
2,421,1,"undirected",1,208,"node 2 to 421"
2,427,1,"undirected",1,208,"node 2 to 427"
2,428,1,"undirected",1,208,"node 2 to 428"
2,429,1,"undirected",1,208,"node 2 to 429"
2,430,1,"undirected",1,208,"node 2 to 430"
2,432,1,"undirected",1,208,"node 2 to 432"
2,437,1,"undirected",1,208,"node 2 to 437"
2,439,1,"undirected",1,208,"node 2 to 439"
2,441,1,"undirected",1,208,"node 2 to 441"
2,444,1,"undirected",1,208,"node 2 to 444"
2,446,1,"undirected",1,208,"node 2 to 446"
2,447,1,"undirected",1,208,"node 2 to 447"
2,451,1,"undirected",1,208,"node 2 to 451"
2,453,1,"undirected",1,208,"node 2 to 453"
2,456,1,"undirected",1,208,"node 2 to 456"
2,464,1,"undirected",1,208,"node 2 to 464"
2,467,1,"undirected",1,208,"node 2 to 467"
2,473,1,"undirected",1,208,"node 2 to 473"
2,482,1,"undirected",1,208,"node 2 to 482"
2,484,1,"undirected",1,208,"node 2 to 484"
2,488,1,"undirected",1,208,"node 2 to 488"
2,490,1,"undirected",1,208,"node 2 to 490"
2,491,1,"undirected",1,208,"node 2 to 491"
2,493,1,"undirected",1,208,"node 2 to 493"
2,494,1,"undirected",1,208,"node 2 to 494"
2,500,1,"undirected",1,208,"node 2 to 500"
2,512,1,"undirected",1,208,"node 2 to 512"
2,514,1,"undirected",1,208,"node 2 to 514"
2,521,1,"undirected",1,208,"node 2 to 521"
2,528,1,"undirected",1,208,"node 2 to 528"
2,532,1,"undirected",1,208,"node 2 to 532"
2,534,1,"undirected",1,208,"node 2 to 534"
2,542,1,"undirected",1,208,"node 2 to 542"
2,555,1,"undirected",1,208,"node 2 to 555"
2,557,1,"undirected",1,208,"node 2 to 557"
2,558,1,"undirected",1,208,"node 2 to 558"
2,562,1,"undirected",1,208,"node 2 to 562"
2,563,1,"undirected",1,208,"node 2 to 563"
2,585,1,"undirected",1,208,"node 2 to 585"
2,620,1,"undirected",1,208,"node 2 to 620"
3,1,1,"undirected",1,208,"node 3 to 1"
3,2,1,"undirected",1,208,"node 3 to 2"
3,4,1,"undirected",1,208,"node 3 to 4"
3,5,1,"undirected",1,208,"node 3 to 5"
3,6,1,"undirected",1,208,"node 3 to 6"
3,16,1,"undirected",1,208,"node 3 to 16"
3,18,1,"undirected",1,208,"node 3 to 18"
3,19,1,"undirected",1,208,"node 3 to 19"
3,23,1,"undirected",1,208,"node 3 to 23"
3,28,1,"undirected",1,208,"node 3 to 28"
3,30,1,"undirected",1,208,"node 3 to 30"
3,33,1,"undirected",1,208,"node 3 to 33"
3,36,1,"undirected",1,208,"node 3 to 36"
3,41,1,"undirected",1,208,"node 3 to 41"
3,43,1,"undirected",1,208,"node 3 to 43"
3,48,1,"undirected",1,208,"node 3 to 48"
3,54,1,"undirected",1,208,"node 3 to 54"
3,55,1,"undirected",1,208,"node 3 to 55"
3,56,1,"undirected",1,208,"node 3 to 56"
3,57,1,"undirected",1,208,"node 3 to 57"
3,67,1,"undirected",1,208,"node 3 to 67"
3,68,1,"undirected",1,208,"node 3 to 68"
3,71,1,"undirected",1,208,"node 3 to 71"
3,74,1,"undirected",1,208,"node 3 to 74"
3,76,1,"undirected",1,208,"node 3 to 76"
3,79,1,"undirected",1,208,"node 3 to 79"
3,91,1,"undirected",1,208,"node 3 to 91"
3,110,1,"undirected",1,208,"node 3 to 110"
3,115,1,"undirected",1,208,"node 3 to 115"
3,118,1,"undirected",1,208,"node 3 to 118"
3,121,1,"undirected",1,208,"node 3 to 121"
3,136,1,"undirected",1,208,"node 3 to 136"
3,142,1,"undirected",1,208,"node 3 to 142"
3,143,1,"undirected",1,208,"node 3 to 143"
3,144,1,"undirected",1,208,"node 3 to 144"
3,155,1,"undirected",1,208,"node 3 to 155"
3,158,1,"undirected",1,208,"node 3 to 158"
3,165,1,"undirected",1,208,"node 3 to 165"
3,174,1,"undirected",1,208,"node 3 to 174"
3,175,1,"undirected",1,208,"node 3 to 175"
3,185,1,"undirected",1,208,"node 3 to 185"
3,203,1,"undirected",1,208,"node 3 to 203"
3,211,1,"undirected",1,208,"node 3 to 211"
3,213,1,"undirected",1,208,"node 3 to 213"
3,245,1,"undirected",1,208,"node 3 to 245"
3,266,1,"undirected",1,208,"node 3 to 266"
3,274,1,"undirected",1,208,"node 3 to 274"
3,283,1,"undirected",1,208,"node 3 to 283"
3,296,1,"undirected",1,208,"node 3 to 296"
3,302,1,"undirected",1,208,"node 3 to 302"
3,330,1,"undirected",1,208,"node 3 to 330"
3,340,1,"undirected",1,208,"node 3 to 340"
3,356,1,"undirected",1,208,"node 3 to 356"
3,374,1,"undirected",1,208,"node 3 to 374"
3,424,1,"undirected",1,208,"node 3 to 424"
3,431,1,"undirected",1,208,"node 3 to 431"
3,456,1,"undirected",1,208,"node 3 to 456"
3,466,1,"undirected",1,208,"node 3 to 466"
3,492,1,"undirected",1,208,"node 3 to 492"
3,510,1,"undirected",1,208,"node 3 to 510"
3,546,1,"undirected",1,208,"node 3 to 546"
3,559,1,"undirected",1,208,"node 3 to 559"
3,562,1,"undirected",1,208,"node 3 to 562"
3,578,1,"undirected",1,208,"node 3 to 578"
3,588,1,"undirected",1,208,"node 3 to 588"
3,600,1,"undirected",1,208,"node 3 to 600"
3,603,1,"undirected",1,208,"node 3 to 603"
4,1,1,"undirected",1,208,"node 4 to 1"
4,2,1,"undirected",1,208,"node 4 to 2"
4,3,1,"undirected",1,208,"node 4 to 3"
4,5,1,"undirected",1,208,"node 4 to 5"
4,6,1,"undirected",1,208,"node 4 to 6"
4,10,1,"undirected",1,208,"node 4 to 10"
4,11,1,"undirected",1,208,"node 4 to 11"
4,12,1,"undirected",1,208,"node 4 to 12"
4,16,1,"undirected",1,208,"node 4 to 16"
4,17,1,"undirected",1,208,"node 4 to 17"
4,21,1,"undirected",1,208,"node 4 to 21"
4,22,1,"undirected",1,208,"node 4 to 22"
4,23,1,"undirected",1,208,"node 4 to 23"
4,29,1,"undirected",1,208,"node 4 to 29"
4,30,1,"undirected",1,208,"node 4 to 30"
4,31,1,"undirected",1,208,"node 4 to 31"
4,33,1,"undirected",1,208,"node 4 to 33"
4,34,1,"undirected",1,208,"node 4 to 34"
4,38,1,"undirected",1,208,"node 4 to 38"
4,44,1,"undirected",1,208,"node 4 to 44"
4,49,1,"undirected",1,208,"node 4 to 49"
4,52,1,"undirected",1,208,"node 4 to 52"
4,53,1,"undirected",1,208,"node 4 to 53"
4,55,1,"undirected",1,208,"node 4 to 55"
