Source,Target,Weight,Type,Start,End,Label
2,12,1,"undirected",1,19,"node 2 to 12"
2,13,1,"undirected",1,19,"node 2 to 13"
2,14,1,"undirected",1,19,"node 2 to 14"
2,15,1,"undirected",1,19,"node 2 to 15"
2,16,1,"undirected",1,19,"node 2 to 16"
2,17,1,"undirected",1,19,"node 2 to 17"
2,18,1,"undirected",1,19,"node 2 to 18"
2,19,1,"undirected",1,19,"node 2 to 19"
2,20,1,"undirected",1,19,"node 2 to 20"
2,21,1,"undirected",1,19,"node 2 to 21"
2,22,1,"undirected",1,19,"node 2 to 22"
2,23,1,"undirected",1,19,"node 2 to 23"
2,24,1,"undirected",1,19,"node 2 to 24"
2,25,1,"undirected",1,19,"node 2 to 25"
2,26,1,"undirected",1,19,"node 2 to 26"
2,27,1,"undirected",1,19,"node 2 to 27"
2,28,1,"undirected",1,19,"node 2 to 28"
2,29,1,"undirected",1,19,"node 2 to 29"
2,30,1,"undirected",1,19,"node 2 to 30"
2,31,1,"undirected",1,19,"node 2 to 31"
2,32,1,"undirected",1,19,"node 2 to 32"
2,33,1,"undirected",1,19,"node 2 to 33"
2,34,1,"undirected",1,19,"node 2 to 34"
2,35,1,"undirected",1,19,"node 2 to 35"
2,36,1,"undirected",1,19,"node 2 to 36"
2,37,1,"undirected",1,19,"node 2 to 37"
2,38,1,"undirected",1,19,"node 2 to 38"
2,39,1,"undirected",1,19,"node 2 to 39"
2,40,1,"undirected",1,19,"node 2 to 40"
2,41,1,"undirected",1,19,"node 2 to 41"
2,42,1,"undirected",1,19,"node 2 to 42"
2,43,1,"undirected",1,19,"node 2 to 43"
2,44,1,"undirected",1,19,"node 2 to 44"
2,45,1,"undirected",1,19,"node 2 to 45"
2,46,1,"undirected",1,19,"node 2 to 46"
2,47,1,"undirected",1,19,"node 2 to 47"
2,48,1,"undirected",1,19,"node 2 to 48"
2,49,1,"undirected",1,19,"node 2 to 49"
2,50,1,"undirected",1,19,"node 2 to 50"
2,51,1,"undirected",1,19,"node 2 to 51"
2,52,1,"undirected",1,19,"node 2 to 52"
2,53,1,"undirected",1,19,"node 2 to 53"
2,54,1,"undirected",1,19,"node 2 to 54"
2,55,1,"undirected",1,19,"node 2 to 55"
2,56,1,"undirected",1,19,"node 2 to 56"
2,57,1,"undirected",1,19,"node 2 to 57"
2,58,1,"undirected",1,19,"node 2 to 58"
2,59,1,"undirected",1,19,"node 2 to 59"
2,60,1,"undirected",1,19,"node 2 to 60"
2,61,1,"undirected",1,19,"node 2 to 61"
2,62,1,"undirected",1,19,"node 2 to 62"
2,63,1,"undirected",1,19,"node 2 to 63"
2,64,1,"undirected",1,19,"node 2 to 64"
2,65,1,"undirected",1,19,"node 2 to 65"
2,66,1,"undirected",1,19,"node 2 to 66"
2,67,1,"undirected",1,19,"node 2 to 67"
2,68,1,"undirected",1,19,"node 2 to 68"
2,69,1,"undirected",1,19,"node 2 to 69"
2,70,1,"undirected",1,19,"node 2 to 70"
2,71,1,"undirected",1,19,"node 2 to 71"
2,73,1,"undirected",1,19,"node 2 to 73"
2,74,1,"undirected",1,19,"node 2 to 74"
2,75,1,"undirected",1,19,"node 2 to 75"
2,77,1,"undirected",1,19,"node 2 to 77"
2,78,1,"undirected",1,19,"node 2 to 78"
2,79,1,"undirected",1,19,"node 2 to 79"
2,80,1,"undirected",1,19,"node 2 to 80"
2,81,1,"undirected",1,19,"node 2 to 81"
2,82,1,"undirected",1,19,"node 2 to 82"
2,83,1,"undirected",1,19,"node 2 to 83"
2,88,1,"undirected",1,19,"node 2 to 88"
2,89,1,"undirected",1,19,"node 2 to 89"
2,91,1,"undirected",1,19,"node 2 to 91"
2,92,1,"undirected",1,19,"node 2 to 92"
2,94,1,"undirected",1,19,"node 2 to 94"
2,96,1,"undirected",1,19,"node 2 to 96"
2,100,1,"undirected",1,19,"node 2 to 100"
3,1,1,"undirected",1,19,"node 3 to 1"
3,2,1,"undirected",1,19,"node 3 to 2"
3,4,1,"undirected",1,19,"node 3 to 4"
3,5,1,"undirected",1,19,"node 3 to 5"
3,6,1,"undirected",1,19,"node 3 to 6"
3,7,1,"undirected",1,19,"node 3 to 7"
3,8,1,"undirected",1,19,"node 3 to 8"
3,9,1,"undirected",1,19,"node 3 to 9"
3,10,1,"undirected",1,19,"node 3 to 10"
3,11,1,"undirected",1,19,"node 3 to 11"
3,12,1,"undirected",1,19,"node 3 to 12"
3,14,1,"undirected",1,19,"node 3 to 14"
3,16,1,"undirected",1,19,"node 3 to 16"
3,17,1,"undirected",1,19,"node 3 to 17"
3,19,1,"undirected",1,19,"node 3 to 19"
3,20,1,"undirected",1,19,"node 3 to 20"
3,21,1,"undirected",1,19,"node 3 to 21"
3,27,1,"undirected",1,19,"node 3 to 27"
3,29,1,"undirected",1,19,"node 3 to 29"
3,31,1,"undirected",1,19,"node 3 to 31"
3,33,1,"undirected",1,19,"node 3 to 33"
3,34,1,"undirected",1,19,"node 3 to 34"
3,35,1,"undirected",1,19,"node 3 to 35"
3,41,1,"undirected",1,19,"node 3 to 41"
3,46,1,"undirected",1,19,"node 3 to 46"
3,50,1,"undirected",1,19,"node 3 to 50"
3,52,1,"undirected",1,19,"node 3 to 52"
3,55,1,"undirected",1,19,"node 3 to 55"
3,56,1,"undirected",1,19,"node 3 to 56"
3,60,1,"undirected",1,19,"node 3 to 60"
3,65,1,"undirected",1,19,"node 3 to 65"
3,71,1,"undirected",1,19,"node 3 to 71"
3,72,1,"undirected",1,19,"node 3 to 72"
3,81,1,"undirected",1,19,"node 3 to 81"
3,86,1,"undirected",1,19,"node 3 to 86"
3,98,1,"undirected",1,19,"node 3 to 98"
3,99,1,"undirected",1,19,"node 3 to 99"
4,1,1,"undirected",1,19,"node 4 to 1"
4,2,1,"undirected",1,19,"node 4 to 2"
4,3,1,"undirected",1,19,"node 4 to 3"
4,5,1,"undirected",1,19,"node 4 to 5"
4,6,1,"undirected",1,19,"node 4 to 6"
4,7,1,"undirected",1,19,"node 4 to 7"
4,8,1,"undirected",1,19,"node 4 to 8"
4,9,1,"undirected",1,19,"node 4 to 9"
4,10,1,"undirected",1,19,"node 4 to 10"
4,11,1,"undirected",1,19,"node 4 to 11"
4,12,1,"undirected",1,19,"node 4 to 12"
4,13,1,"undirected",1,19,"node 4 to 13"
4,15,1,"undirected",1,19,"node 4 to 15"
4,17,1,"undirected",1,19,"node 4 to 17"
4,19,1,"undirected",1,19,"node 4 to 19"
4,22,1,"undirected",1,19,"node 4 to 22"
4,23,1,"undirected",1,19,"node 4 to 23"
4,24,1,"undirected",1,19,"node 4 to 24"
4,25,1,"undirected",1,19,"node 4 to 25"
4,26,1,"undirected",1,19,"node 4 to 26"
4,31,1,"undirected",1,19,"node 4 to 31"
4,32,1,"undirected",1,19,"node 4 to 32"
4,37,1,"undirected",1,19,"node 4 to 37"
4,39,1,"undirected",1,19,"node 4 to 39"
4,47,1,"undirected",1,19,"node 4 to 47"
4,51,1,"undirected",1,19,"node 4 to 51"
4,57,1,"undirected",1,19,"node 4 to 57"
4,61,1,"undirected",1,19,"node 4 to 61"
4,66,1,"undirected",1,19,"node 4 to 66"
4,75,1,"undirected",1,19,"node 4 to 75"
4,76,1,"undirected",1,19,"node 4 to 76"
4,80,1,"undirected",1,19,"node 4 to 80"
4,84,1,"undirected",1,19,"node 4 to 84"
4,85,1,"undirected",1,19,"node 4 to 85"
4,90,1,"undirected",1,19,"node 4 to 90"
4,100,1,"undirected",1,19,"node 4 to 100"
5,1,1,"undirected",1,19,"node 5 to 1"
5,2,1,"undirected",1,19,"node 5 to 2"
5,3,1,"undirected",1,19,"node 5 to 3"
5,4,1,"undirected",1,19,"node 5 to 4"
5,6,1,"undirected",1,19,"node 5 to 6"
5,7,1,"undirected",1,19,"node 5 to 7"
5,8,1,"undirected",1,19,"node 5 to 8"
5,9,1,"undirected",1,19,"node 5 to 9"
5,10,1,"undirected",1,19,"node 5 to 10"
5,11,1,"undirected",1,19,"node 5 to 11"
5,12,1,"undirected",1,19,"node 5 to 12"
5,13,1,"undirected",1,19,"node 5 to 13"
5,14,1,"undirected",1,19,"node 5 to 14"
5,15,1,"undirected",1,19,"node 5 to 15"
5,16,1,"undirected",1,19,"node 5 to 16"
5,17,1,"undirected",1,19,"node 5 to 17"
5,18,1,"undirected",1,19,"node 5 to 18"
5,21,1,"undirected",1,19,"node 5 to 21"
5,23,1,"undirected",1,19,"node 5 to 23"
5,24,1,"undirected",1,19,"node 5 to 24"
5,26,1,"undirected",1,19,"node 5 to 26"
5,32,1,"undirected",1,19,"node 5 to 32"
5,35,1,"undirected",1,19,"node 5 to 35"
5,37,1,"undirected",1,19,"node 5 to 37"
5,40,1,"undirected",1,19,"node 5 to 40"
5,41,1,"undirected",1,19,"node 5 to 41"
5,42,1,"undirected",1,19,"node 5 to 42"
5,45,1,"undirected",1,19,"node 5 to 45"
5,53,1,"undirected",1,19,"node 5 to 53"
5,57,1,"undirected",1,19,"node 5 to 57"
5,60,1,"undirected",1,19,"node 5 to 60"
5,61,1,"undirected",1,19,"node 5 to 61"
5,65,1,"undirected",1,19,"node 5 to 65"
5,74,1,"undirected",1,19,"node 5 to 74"
5,77,1,"undirected",1,19,"node 5 to 77"
5,79,1,"undirected",1,19,"node 5 to 79"
5,80,1,"undirected",1,19,"node 5 to 80"
5,81,1,"undirected",1,19,"node 5 to 81"
5,82,1,"undirected",1,19,"node 5 to 82"
5,86,1,"undirected",1,19,"node 5 to 86"
5,88,1,"undirected",1,19,"node 5 to 88"
5,92,1,"undirected",1,19,"node 5 to 92"
5,100,1,"undirected",1,19,"node 5 to 100"
6,1,1,"undirected",1,19,"node 6 to 1"
6,2,1,"undirected",1,19,"node 6 to 2"
6,3,1,"undirected",1,19,"node 6 to 3"
6,4,1,"undirected",1,19,"node 6 to 4"
6,5,1,"undirected",1,19,"node 6 to 5"
6,7,1,"undirected",1,19,"node 6 to 7"
6,8,1,"undirected",1,19,"node 6 to 8"
6,9,1,"undirected",1,19,"node 6 to 9"
6,10,1,"undirected",1,19,"node 6 to 10"
6,11,1,"undirected",1,19,"node 6 to 11"
6,12,1,"undirected",1,19,"node 6 to 12"
6,13,1,"undirected",1,19,"node 6 to 13"
6,14,1,"undirected",1,19,"node 6 to 14"
6,15,1,"undirected",1,19,"node 6 to 15"
6,17,1,"undirected",1,19,"node 6 to 17"
6,19,1,"undirected",1,19,"node 6 to 19"
6,21,1,"undirected",1,19,"node 6 to 21"
6,22,1,"undirected",1,19,"node 6 to 22"
6,23,1,"undirected",1,19,"node 6 to 23"
6,24,1,"undirected",1,19,"node 6 to 24"
6,26,1,"undirected",1,19,"node 6 to 26"
6,27,1,"undirected",1,19,"node 6 to 27"
6,32,1,"undirected",1,19,"node 6 to 32"
6,35,1,"undirected",1,19,"node 6 to 35"
6,45,1,"undirected",1,19,"node 6 to 45"
6,50,1,"undirected",1,19,"node 6 to 50"
6,52,1,"undirected",1,19,"node 6 to 52"
6,60,1,"undirected",1,19,"node 6 to 60"
6,66,1,"undirected",1,19,"node 6 to 66"
6,88,1,"undirected",1,19,"node 6 to 88"
6,89,1,"undirected",1,19,"node 6 to 89"
6,95,1,"undirected",1,19,"node 6 to 95"
7,1,1,"undirected",1,19,"node 7 to 1"
7,2,1,"undirected",1,19,"node 7 to 2"
7,3,1,"undirected",1,19,"node 7 to 3"
7,4,1,"undirected",1,19,"node 7 to 4"
7,5,1,"undirected",1,19,"node 7 to 5"
7,6,1,"undirected",1,19,"node 7 to 6"
7,8,1,"undirected",1,19,"node 7 to 8"
7,9,1,"undirected",1,19,"node 7 to 9"
7,10,1,"undirected",1,19,"node 7 to 10"
7,11,1,"undirected",1,19,"node 7 to 11"
7,12,1,"undirected",1,19,"node 7 to 12"
7,14,1,"undirected",1,19,"node 7 to 14"
7,15,1,"undirected",1,19,"node 7 to 15"
7,16,1,"undirected",1,19,"node 7 to 16"
7,18,1,"undirected",1,19,"node 7 to 18"
7,20,1,"undirected",1,19,"node 7 to 20"
7,21,1,"undirected",1,19,"node 7 to 21"
7,23,1,"undirected",1,19,"node 7 to 23"
7,28,1,"undirected",1,19,"node 7 to 28"
7,32,1,"undirected",1,19,"node 7 to 32"
7,33,1,"undirected",1,19,"node 7 to 33"
7,36,1,"undirected",1,19,"node 7 to 36"
7,37,1,"undirected",1,19,"node 7 to 37"
7,38,1,"undirected",1,19,"node 7 to 38"
7,40,1,"undirected",1,19,"node 7 to 40"
7,45,1,"undirected",1,19,"node 7 to 45"
7,46,1,"undirected",1,19,"node 7 to 46"
7,47,1,"undirected",1,19,"node 7 to 47"
7,53,1,"undirected",1,19,"node 7 to 53"
7,55,1,"undirected",1,19,"node 7 to 55"
7,64,1,"undirected",1,19,"node 7 to 64"
7,69,1,"undirected",1,19,"node 7 to 69"
7,70,1,"undirected",1,19,"node 7 to 70"
7,71,1,"undirected",1,19,"node 7 to 71"
7,77,1,"undirected",1,19,"node 7 to 77"
7,81,1,"undirected",1,19,"node 7 to 81"
7,83,1,"undirected",1,19,"node 7 to 83"
7,94,1,"undirected",1,19,"node 7 to 94"
7,95,1,"undirected",1,19,"node 7 to 95"
7,96,1,"undirected",1,19,"node 7 to 96"
7,99,1,"undirected",1,19,"node 7 to 99"
8,1,1,"undirected",1,19,"node 8 to 1"
8,2,1,"undirected",1,19,"node 8 to 2"
8,3,1,"undirected",1,19,"node 8 to 3"
8,4,1,"undirected",1,19,"node 8 to 4"
8,5,1,"undirected",1,19,"node 8 to 5"
8,6,1,"undirected",1,19,"node 8 to 6"
8,7,1,"undirected",1,19,"node 8 to 7"
8,9,1,"undirected",1,19,"node 8 to 9"
8,10,1,"undirected",1,19,"node 8 to 10"
8,11,1,"undirected",1,19,"node 8 to 11"
8,12,1,"undirected",1,19,"node 8 to 12"
8,13,1,"undirected",1,19,"node 8 to 13"
8,14,1,"undirected",1,19,"node 8 to 14"
8,15,1,"undirected",1,19,"node 8 to 15"
8,16,1,"undirected",1,19,"node 8 to 16"
8,17,1,"undirected",1,19,"node 8 to 17"
8,19,1,"undirected",1,19,"node 8 to 19"
8,22,1,"undirected",1,19,"node 8 to 22"
8,25,1,"undirected",1,19,"node 8 to 25"
8,26,1,"undirected",1,19,"node 8 to 26"
8,27,1,"undirected",1,19,"node 8 to 27"
8,28,1,"undirected",1,19,"node 8 to 28"
8,31,1,"undirected",1,19,"node 8 to 31"
8,32,1,"undirected",1,19,"node 8 to 32"
8,35,1,"undirected",1,19,"node 8 to 35"
8,36,1,"undirected",1,19,"node 8 to 36"
8,39,1,"undirected",1,19,"node 8 to 39"
8,41,1,"undirected",1,19,"node 8 to 41"
8,48,1,"undirected",1,19,"node 8 to 48"
8,50,1,"undirected",1,19,"node 8 to 50"
8,51,1,"undirected",1,19,"node 8 to 51"
8,57,1,"undirected",1,19,"node 8 to 57"
8,59,1,"undirected",1,19,"node 8 to 59"
8,66,1,"undirected",1,19,"node 8 to 66"
8,69,1,"undirected",1,19,"node 8 to 69"
8,71,1,"undirected",1,19,"node 8 to 71"
8,73,1,"undirected",1,19,"node 8 to 73"
8,80,1,"undirected",1,19,"node 8 to 80"
8,82,1,"undirected",1,19,"node 8 to 82"
8,83,1,"undirected",1,19,"node 8 to 83"
8,87,1,"undirected",1,19,"node 8 to 87"
8,88,1,"undirected",1,19,"node 8 to 88"
8,89,1,"undirected",1,19,"node 8 to 89"
8,96,1,"undirected",1,19,"node 8 to 96"
8,99,1,"undirected",1,19,"node 8 to 99"
9,1,1,"undirected",1,19,"node 9 to 1"
9,2,1,"undirected",1,19,"node 9 to 2"
9,3,1,"undirected",1,19,"node 9 to 3"
9,4,1,"undirected",1,19,"node 9 to 4"
9,5,1,"undirected",1,19,"node 9 to 5"
9,6,1,"undirected",1,19,"node 9 to 6"
9,7,1,"undirected",1,19,"node 9 to 7"
9,8,1,"undirected",1,19,"node 9 to 8"
9,10,1,"undirected",1,19,"node 9 to 10"
9,11,1,"undirected",1,19,"node 9 to 11"
9,12,1,"undirected",1,19,"node 9 to 12"
9,13,1,"undirected",1,19,"node 9 to 13"
9,14,1,"undirected",1,19,"node 9 to 14"
9,15,1,"undirected",1,19,"node 9 to 15"
9,16,1,"undirected",1,19,"node 9 to 16"
9,18,1,"undirected",1,19,"node 9 to 18"
9,19,1,"undirected",1,19,"node 9 to 19"
9,23,1,"undirected",1,19,"node 9 to 23"
9,27,1,"undirected",1,19,"node 9 to 27"
9,29,1,"undirected",1,19,"node 9 to 29"
9,32,1,"undirected",1,19,"node 9 to 32"
9,33,1,"undirected",1,19,"node 9 to 33"
9,39,1,"undirected",1,19,"node 9 to 39"
9,42,1,"undirected",1,19,"node 9 to 42"
9,48,1,"undirected",1,19,"node 9 to 48"
9,49,1,"undirected",1,19,"node 9 to 49"
9,51,1,"undirected",1,19,"node 9 to 51"
9,52,1,"undirected",1,19,"node 9 to 52"
9,54,1,"undirected",1,19,"node 9 to 54"
9,55,1,"undirected",1,19,"node 9 to 55"
9,60,1,"undirected",1,19,"node 9 to 60"
9,67,1,"undirected",1,19,"node 9 to 67"
9,68,1,"undirected",1,19,"node 9 to 68"
9,77,1,"undirected",1,19,"node 9 to 77"
9,83,1,"undirected",1,19,"node 9 to 83"
9,89,1,"undirected",1,19,"node 9 to 89"
9,90,1,"undirected",1,19,"node 9 to 90"
10,1,1,"undirected",1,19,"node 10 to 1"
10,2,1,"undirected",1,19,"node 10 to 2"
10,3,1,"undirected",1,19,"node 10 to 3"
10,4,1,"undirected",1,19,"node 10 to 4"
10,5,1,"undirected",1,19,"node 10 to 5"
10,6,1,"undirected",1,19,"node 10 to 6"
10,7,1,"undirected",1,19,"node 10 to 7"
10,8,1,"undirected",1,19,"node 10 to 8"
10,9,1,"undirected",1,19,"node 10 to 9"
10,11,1,"undirected",1,19,"node 10 to 11"
10,12,1,"undirected",1,19,"node 10 to 12"
10,13,1,"undirected",1,19,"node 10 to 13"
10,16,1,"undirected",1,19,"node 10 to 16"
10,19,1,"undirected",1,19,"node 10 to 19"
10,22,1,"undirected",1,19,"node 10 to 22"
10,23,1,"undirected",1,19,"node 10 to 23"
10,24,1,"undirected",1,19,"node 10 to 24"
10,28,1,"undirected",1,19,"node 10 to 28"
10,31,1,"undirected",1,19,"node 10 to 31"
10,34,1,"undirected",1,19,"node 10 to 34"
10,37,1,"undirected",1,19,"node 10 to 37"
10,38,1,"undirected",1,19,"node 10 to 38"
10,40,1,"undirected",1,19,"node 10 to 40"
10,54,1,"undirected",1,19,"node 10 to 54"
10,57,1,"undirected",1,19,"node 10 to 57"
10,58,1,"undirected",1,19,"node 10 to 58"
10,65,1,"undirected",1,19,"node 10 to 65"
10,67,1,"undirected",1,19,"node 10 to 67"
10,78,1,"undirected",1,19,"node 10 to 78"
10,87,1,"undirected",1,19,"node 10 to 87"
10,88,1,"undirected",1,19,"node 10 to 88"
10,91,1,"undirected",1,19,"node 10 to 91"
10,96,1,"undirected",1,19,"node 10 to 96"
10,98,1,"undirected",1,19,"node 10 to 98"
11,1,1,"undirected",2,19,"node 11 to 1"
11,2,1,"undirected",2,19,"node 11 to 2"
11,3,1,"undirected",2,19,"node 11 to 3"
11,4,1,"undirected",2,19,"node 11 to 4"
11,5,1,"undirected",2,19,"node 11 to 5"
11,6,1,"undirected",2,19,"node 11 to 6"
11,7,1,"undirected",2,19,"node 11 to 7"
11,8,1,"undirected",2,19,"node 11 to 8"
11,9,1,"undirected",2,19,"node 11 to 9"
11,10,1,"undirected",2,19,"node 11 to 10"
11,13,1,"undirected",2,19,"node 11 to 13"
11,14,1,"undirected",2,19,"node 11 to 14"
11,16,1,"undirected",2,19,"node 11 to 16"
11,17,1,"undirected",2,19,"node 11 to 17"
11,18,1,"undirected",2,19,"node 11 to 18"
11,20,1,"undirected",2,19,"node 11 to 20"
11,24,1,"undirected",2,19,"node 11 to 24"
11,25,1,"undirected",2,19,"node 11 to 25"
11,26,1,"undirected",2,19,"node 11 to 26"
11,29,1,"undirected",2,19,"node 11 to 29"
11,30,1,"undirected",2,19,"node 11 to 30"
11,32,1,"undirected",2,19,"node 11 to 32"
11,34,1,"undirected",2,19,"node 11 to 34"
11,35,1,"undirected",2,19,"node 11 to 35"
11,36,1,"undirected",2,19,"node 11 to 36"
11,37,1,"undirected",2,19,"node 11 to 37"
11,39,1,"undirected",2,19,"node 11 to 39"
11,43,1,"undirected",2,19,"node 11 to 43"
11,46,1,"undirected",2,19,"node 11 to 46"
11,65,1,"undirected",2,19,"node 11 to 65"
11,82,1,"undirected",2,19,"node 11 to 82"
11,87,1,"undirected",2,19,"node 11 to 87"
12,1,1,"undirected",2,19,"node 12 to 1"
12,2,1,"undirected",2,19,"node 12 to 2"
12,3,1,"undirected",2,19,"node 12 to 3"
12,4,1,"undirected",2,19,"node 12 to 4"
12,5,1,"undirected",2,19,"node 12 to 5"
12,6,1,"undirected",2,19,"node 12 to 6"
12,7,1,"undirected",2,19,"node 12 to 7"
12,8,1,"undirected",2,19,"node 12 to 8"
12,9,1,"undirected",2,19,"node 12 to 9"
12,10,1,"undirected",2,19,"node 12 to 10"
12,13,1,"undirected",2,19,"node 12 to 13"
12,17,1,"undirected",2,19,"node 12 to 17"
12,19,1,"undirected",2,19,"node 12 to 19"
12,20,1,"undirected",2,19,"node 12 to 20"
12,23,1,"undirected",2,19,"node 12 to 23"
12,27,1,"undirected",2,19,"node 12 to 27"
12,30,1,"undirected",2,19,"node 12 to 30"
12,31,1,"undirected",2,19,"node 12 to 31"
12,32,1,"undirected",2,19,"node 12 to 32"
12,34,1,"undirected",2,19,"node 12 to 34"
12,36,1,"undirected",2,19,"node 12 to 36"
12,40,1,"undirected",2,19,"node 12 to 40"
12,43,1,"undirected",2,19,"node 12 to 43"
12,45,1,"undirected",2,19,"node 12 to 45"
12,46,1,"undirected",2,19,"node 12 to 46"
12,47,1,"undirected",2,19,"node 12 to 47"
12,48,1,"undirected",2,19,"node 12 to 48"
12,49,1,"undirected",2,19,"node 12 to 49"
12,52,1,"undirected",2,19,"node 12 to 52"
12,54,1,"undirected",2,19,"node 12 to 54"
12,56,1,"undirected",2,19,"node 12 to 56"
12,59,1,"undirected",2,19,"node 12 to 59"
12,70,1,"undirected",2,19,"node 12 to 70"
12,76,1,"undirected",2,19,"node 12 to 76"
12,84,1,"undirected",2,19,"node 12 to 84"
12,85,1,"undirected",2,19,"node 12 to 85"
12,87,1,"undirected",2,19,"node 12 to 87"
12,89,1,"undirected",2,19,"node 12 to 89"
12,90,1,"undirected",2,19,"node 12 to 90"
12,91,1,"undirected",2,19,"node 12 to 91"
12,94,1,"undirected",2,19,"node 12 to 94"
13,1,1,"undirected",2,19,"node 13 to 1"
13,2,1,"undirected",2,19,"node 13 to 2"
13,4,1,"undirected",2,19,"node 13 to 4"
13,5,1,"undirected",2,19,"node 13 to 5"
13,6,1,"undirected",2,19,"node 13 to 6"
13,8,1,"undirected",2,19,"node 13 to 8"
13,9,1,"undirected",2,19,"node 13 to 9"
13,10,1,"undirected",2,19,"node 13 to 10"
13,11,1,"undirected",2,19,"node 13 to 11"
13,12,1,"undirected",2,19,"node 13 to 12"
13,14,1,"undirected",2,19,"node 13 to 14"
13,15,1,"undirected",2,19,"node 13 to 15"
13,23,1,"undirected",2,19,"node 13 to 23"
13,25,1,"undirected",2,19,"node 13 to 25"
13,27,1,"undirected",2,19,"node 13 to 27"
13,32,1,"undirected",2,19,"node 13 to 32"
13,33,1,"undirected",2,19,"node 13 to 33"
13,35,1,"undirected",2,19,"node 13 to 35"
13,36,1,"undirected",2,19,"node 13 to 36"
13,38,1,"undirected",2,19,"node 13 to 38"
13,43,1,"undirected",2,19,"node 13 to 43"
13,45,1,"undirected",2,19,"node 13 to 45"
13,48,1,"undirected",2,19,"node 13 to 48"
13,52,1,"undirected",2,19,"node 13 to 52"
13,53,1,"undirected",2,19,"node 13 to 53"
13,62,1,"undirected",2,19,"node 13 to 62"
13,65,1,"undirected",2,19,"node 13 to 65"
13,69,1,"undirected",2,19,"node 13 to 69"
13,71,1,"undirected",2,19,"node 13 to 71"
13,74,1,"undirected",2,19,"node 13 to 74"
13,75,1,"undirected",2,19,"node 13 to 75"
13,78,1,"undirected",2,19,"node 13 to 78"
13,82,1,"undirected",2,19,"node 13 to 82"
13,85,1,"undirected",2,19,"node 13 to 85"
13,95,1,"undirected",2,19,"node 13 to 95"
13,97,1,"undirected",2,19,"node 13 to 97"
13,98,1,"undirected",2,19,"node 13 to 98"
14,1,1,"undirected",2,19,"node 14 to 1"
14,2,1,"undirected",2,19,"node 14 to 2"
14,3,1,"undirected",2,19,"node 14 to 3"
14,5,1,"undirected",2,19,"node 14 to 5"
14,6,1,"undirected",2,19,"node 14 to 6"
14,7,1,"undirected",2,19,"node 14 to 7"
14,8,1,"undirected",2,19,"node 14 to 8"
14,9,1,"undirected",2,19,"node 14 to 9"
14,11,1,"undirected",2,19,"node 14 to 11"
14,13,1,"undirected",2,19,"node 14 to 13"
14,15,1,"undirected",2,19,"node 14 to 15"
14,16,1,"undirected",2,19,"node 14 to 16"
14,17,1,"undirected",2,19,"node 14 to 17"
