Source;Target;Label;Type
9;50;"Edge 9 to 50";"Mixed"
9;51;"Edge 9 to 51";"Mixed"
9;59;"Edge 9 to 59";"Mixed"
9;84;"Edge 9 to 84";"Mixed"
10;1;"Edge 10 to 1";"Mixed"
10;3;"Edge 10 to 3";"Mixed"
10;4;"Edge 10 to 4";"Mixed"
10;6;"Edge 10 to 6";"Mixed"
10;9;"Edge 10 to 9";"Mixed"
10;11;"Edge 10 to 11";"Mixed"
10;12;"Edge 10 to 12";"Mixed"
10;14;"Edge 10 to 14";"Mixed"
10;18;"Edge 10 to 18";"Mixed"
10;19;"Edge 10 to 19";"Mixed"
10;20;"Edge 10 to 20";"Mixed"
10;21;"Edge 10 to 21";"Mixed"
10;23;"Edge 10 to 23";"Mixed"
10;37;"Edge 10 to 37";"Mixed"
10;49;"Edge 10 to 49";"Mixed"
10;54;"Edge 10 to 54";"Mixed"
10;57;"Edge 10 to 57";"Mixed"
10;58;"Edge 10 to 58";"Mixed"
10;61;"Edge 10 to 61";"Mixed"
10;71;"Edge 10 to 71";"Mixed"
11;1;"Edge 11 to 1";"Mixed"
11;2;"Edge 11 to 2";"Mixed"
11;4;"Edge 11 to 4";"Mixed"
11;6;"Edge 11 to 6";"Mixed"
11;10;"Edge 11 to 10";"Mixed"
11;12;"Edge 11 to 12";"Mixed"
11;13;"Edge 11 to 13";"Mixed"
11;15;"Edge 11 to 15";"Mixed"
11;16;"Edge 11 to 16";"Mixed"
11;26;"Edge 11 to 26";"Mixed"
11;28;"Edge 11 to 28";"Mixed"
11;29;"Edge 11 to 29";"Mixed"
11;30;"Edge 11 to 30";"Mixed"
11;32;"Edge 11 to 32";"Mixed"
11;38;"Edge 11 to 38";"Mixed"
11;42;"Edge 11 to 42";"Mixed"
11;46;"Edge 11 to 46";"Mixed"
11;87;"Edge 11 to 87";"Mixed"
12;3;"Edge 12 to 3";"Mixed"
12;4;"Edge 12 to 4";"Mixed"
12;7;"Edge 12 to 7";"Mixed"
12;10;"Edge 12 to 10";"Mixed"
12;11;"Edge 12 to 11";"Mixed"
12;14;"Edge 12 to 14";"Mixed"
12;20;"Edge 12 to 20";"Mixed"
12;22;"Edge 12 to 22";"Mixed"
12;23;"Edge 12 to 23";"Mixed"
12;59;"Edge 12 to 59";"Mixed"
12;60;"Edge 12 to 60";"Mixed"
12;77;"Edge 12 to 77";"Mixed"
13;1;"Edge 13 to 1";"Mixed"
13;3;"Edge 13 to 3";"Mixed"
13;5;"Edge 13 to 5";"Mixed"
13;8;"Edge 13 to 8";"Mixed"
13;11;"Edge 13 to 11";"Mixed"
13;15;"Edge 13 to 15";"Mixed"
13;16;"Edge 13 to 16";"Mixed"
13;21;"Edge 13 to 21";"Mixed"
13;29;"Edge 13 to 29";"Mixed"
13;33;"Edge 13 to 33";"Mixed"
13;55;"Edge 13 to 55";"Mixed"
13;62;"Edge 13 to 62";"Mixed"
13;65;"Edge 13 to 65";"Mixed"
13;71;"Edge 13 to 71";"Mixed"
13;85;"Edge 13 to 85";"Mixed"
13;92;"Edge 13 to 92";"Mixed"
13;94;"Edge 13 to 94";"Mixed"
14;2;"Edge 14 to 2";"Mixed"
14;6;"Edge 14 to 6";"Mixed"
14;7;"Edge 14 to 7";"Mixed"
14;10;"Edge 14 to 10";"Mixed"
14;12;"Edge 14 to 12";"Mixed"
14;17;"Edge 14 to 17";"Mixed"
14;19;"Edge 14 to 19";"Mixed"
14;24;"Edge 14 to 24";"Mixed"
14;26;"Edge 14 to 26";"Mixed"
14;28;"Edge 14 to 28";"Mixed"
14;31;"Edge 14 to 31";"Mixed"
14;34;"Edge 14 to 34";"Mixed"
14;35;"Edge 14 to 35";"Mixed"
14;38;"Edge 14 to 38";"Mixed"
14;56;"Edge 14 to 56";"Mixed"
14;63;"Edge 14 to 63";"Mixed"
14;75;"Edge 14 to 75";"Mixed"
15;2;"Edge 15 to 2";"Mixed"
15;4;"Edge 15 to 4";"Mixed"
15;5;"Edge 15 to 5";"Mixed"
15;11;"Edge 15 to 11";"Mixed"
15;13;"Edge 15 to 13";"Mixed"
15;18;"Edge 15 to 18";"Mixed"
15;23;"Edge 15 to 23";"Mixed"
15;24;"Edge 15 to 24";"Mixed"
15;25;"Edge 15 to 25";"Mixed"
15;42;"Edge 15 to 42";"Mixed"
15;55;"Edge 15 to 55";"Mixed"
15;64;"Edge 15 to 64";"Mixed"
15;75;"Edge 15 to 75";"Mixed"
16;3;"Edge 16 to 3";"Mixed"
16;4;"Edge 16 to 4";"Mixed"
16;8;"Edge 16 to 8";"Mixed"
16;11;"Edge 16 to 11";"Mixed"
16;13;"Edge 16 to 13";"Mixed"
16;19;"Edge 16 to 19";"Mixed"
16;20;"Edge 16 to 20";"Mixed"
16;21;"Edge 16 to 21";"Mixed"
16;24;"Edge 16 to 24";"Mixed"
16;25;"Edge 16 to 25";"Mixed"
16;46;"Edge 16 to 46";"Mixed"
16;60;"Edge 16 to 60";"Mixed"
16;78;"Edge 16 to 78";"Mixed"
16;81;"Edge 16 to 81";"Mixed"
16;97;"Edge 16 to 97";"Mixed"
16;98;"Edge 16 to 98";"Mixed"
17;5;"Edge 17 to 5";"Mixed"
17;6;"Edge 17 to 6";"Mixed"
17;7;"Edge 17 to 7";"Mixed"
17;9;"Edge 17 to 9";"Mixed"
17;14;"Edge 17 to 14";"Mixed"
17;19;"Edge 17 to 19";"Mixed"
17;20;"Edge 17 to 20";"Mixed"
17;21;"Edge 17 to 21";"Mixed"
17;22;"Edge 17 to 22";"Mixed"
17;23;"Edge 17 to 23";"Mixed"
17;28;"Edge 17 to 28";"Mixed"
17;38;"Edge 17 to 38";"Mixed"
17;39;"Edge 17 to 39";"Mixed"
17;40;"Edge 17 to 40";"Mixed"
17;41;"Edge 17 to 41";"Mixed"
17;49;"Edge 17 to 49";"Mixed"
17;59;"Edge 17 to 59";"Mixed"
17;61;"Edge 17 to 61";"Mixed"
17;64;"Edge 17 to 64";"Mixed"
17;73;"Edge 17 to 73";"Mixed"
17;90;"Edge 17 to 90";"Mixed"
18;1;"Edge 18 to 1";"Mixed"
18;5;"Edge 18 to 5";"Mixed"
18;7;"Edge 18 to 7";"Mixed"
18;10;"Edge 18 to 10";"Mixed"
18;15;"Edge 18 to 15";"Mixed"
18;26;"Edge 18 to 26";"Mixed"
18;27;"Edge 18 to 27";"Mixed"
18;30;"Edge 18 to 30";"Mixed"
18;31;"Edge 18 to 31";"Mixed"
18;44;"Edge 18 to 44";"Mixed"
18;60;"Edge 18 to 60";"Mixed"
18;65;"Edge 18 to 65";"Mixed"
18;71;"Edge 18 to 71";"Mixed"
18;78;"Edge 18 to 78";"Mixed"
18;83;"Edge 18 to 83";"Mixed"
18;99;"Edge 18 to 99";"Mixed"
19;2;"Edge 19 to 2";"Mixed"
19;10;"Edge 19 to 10";"Mixed"
19;14;"Edge 19 to 14";"Mixed"
19;16;"Edge 19 to 16";"Mixed"
19;17;"Edge 19 to 17";"Mixed"
19;47;"Edge 19 to 47";"Mixed"
19;57;"Edge 19 to 57";"Mixed"
19;98;"Edge 19 to 98";"Mixed"
20;9;"Edge 20 to 9";"Mixed"
20;10;"Edge 20 to 10";"Mixed"
20;12;"Edge 20 to 12";"Mixed"
20;16;"Edge 20 to 16";"Mixed"
20;17;"Edge 20 to 17";"Mixed"
20;23;"Edge 20 to 23";"Mixed"
20;35;"Edge 20 to 35";"Mixed"
20;43;"Edge 20 to 43";"Mixed"
20;63;"Edge 20 to 63";"Mixed"
20;94;"Edge 20 to 94";"Mixed"
21;9;"Edge 21 to 9";"Mixed"
21;10;"Edge 21 to 10";"Mixed"
21;13;"Edge 21 to 13";"Mixed"
21;16;"Edge 21 to 16";"Mixed"
21;17;"Edge 21 to 17";"Mixed"
21;32;"Edge 21 to 32";"Mixed"
21;36;"Edge 21 to 36";"Mixed"
21;71;"Edge 21 to 71";"Mixed"
21;93;"Edge 21 to 93";"Mixed"
22;2;"Edge 22 to 2";"Mixed"
22;5;"Edge 22 to 5";"Mixed"
22;9;"Edge 22 to 9";"Mixed"
22;12;"Edge 22 to 12";"Mixed"
22;17;"Edge 22 to 17";"Mixed"
22;25;"Edge 22 to 25";"Mixed"
22;27;"Edge 22 to 27";"Mixed"
22;28;"Edge 22 to 28";"Mixed"
22;29;"Edge 22 to 29";"Mixed"
22;31;"Edge 22 to 31";"Mixed"
22;33;"Edge 22 to 33";"Mixed"
22;34;"Edge 22 to 34";"Mixed"
22;35;"Edge 22 to 35";"Mixed"
22;43;"Edge 22 to 43";"Mixed"
22;69;"Edge 22 to 69";"Mixed"
22;76;"Edge 22 to 76";"Mixed"
22;80;"Edge 22 to 80";"Mixed"
22;89;"Edge 22 to 89";"Mixed"
23;10;"Edge 23 to 10";"Mixed"
23;12;"Edge 23 to 12";"Mixed"
23;15;"Edge 23 to 15";"Mixed"
23;17;"Edge 23 to 17";"Mixed"
23;20;"Edge 23 to 20";"Mixed"
23;33;"Edge 23 to 33";"Mixed"
23;34;"Edge 23 to 34";"Mixed"
23;46;"Edge 23 to 46";"Mixed"
23;48;"Edge 23 to 48";"Mixed"
23;72;"Edge 23 to 72";"Mixed"
23;85;"Edge 23 to 85";"Mixed"
23;93;"Edge 23 to 93";"Mixed"
24;5;"Edge 24 to 5";"Mixed"
24;6;"Edge 24 to 6";"Mixed"
24;14;"Edge 24 to 14";"Mixed"
24;15;"Edge 24 to 15";"Mixed"
24;16;"Edge 24 to 16";"Mixed"
24;61;"Edge 24 to 61";"Mixed"
25;1;"Edge 25 to 1";"Mixed"
25;4;"Edge 25 to 4";"Mixed"
25;15;"Edge 25 to 15";"Mixed"
25;16;"Edge 25 to 16";"Mixed"
25;22;"Edge 25 to 22";"Mixed"
25;35;"Edge 25 to 35";"Mixed"
25;40;"Edge 25 to 40";"Mixed"
25;45;"Edge 25 to 45";"Mixed"
25;54;"Edge 25 to 54";"Mixed"
25;56;"Edge 25 to 56";"Mixed"
26;8;"Edge 26 to 8";"Mixed"
26;9;"Edge 26 to 9";"Mixed"
26;11;"Edge 26 to 11";"Mixed"
26;14;"Edge 26 to 14";"Mixed"
26;18;"Edge 26 to 18";"Mixed"
26;50;"Edge 26 to 50";"Mixed"
26;58;"Edge 26 to 58";"Mixed"
26;66;"Edge 26 to 66";"Mixed"
26;68;"Edge 26 to 68";"Mixed"
26;79;"Edge 26 to 79";"Mixed"
26;99;"Edge 26 to 99";"Mixed"
27;1;"Edge 27 to 1";"Mixed"
27;3;"Edge 27 to 3";"Mixed"
27;5;"Edge 27 to 5";"Mixed"
27;18;"Edge 27 to 18";"Mixed"
27;22;"Edge 27 to 22";"Mixed"
27;33;"Edge 27 to 33";"Mixed"
27;42;"Edge 27 to 42";"Mixed"
27;46;"Edge 27 to 46";"Mixed"
27;48;"Edge 27 to 48";"Mixed"
27;50;"Edge 27 to 50";"Mixed"
27;53;"Edge 27 to 53";"Mixed"
27;56;"Edge 27 to 56";"Mixed"
27;62;"Edge 27 to 62";"Mixed"
27;72;"Edge 27 to 72";"Mixed"
27;80;"Edge 27 to 80";"Mixed"
27;82;"Edge 27 to 82";"Mixed"
27;83;"Edge 27 to 83";"Mixed"
28;2;"Edge 28 to 2";"Mixed"
28;11;"Edge 28 to 11";"Mixed"
28;14;"Edge 28 to 14";"Mixed"
28;17;"Edge 28 to 17";"Mixed"
28;22;"Edge 28 to 22";"Mixed"
28;29;"Edge 28 to 29";"Mixed"
28;30;"Edge 28 to 30";"Mixed"
28;32;"Edge 28 to 32";"Mixed"
28;39;"Edge 28 to 39";"Mixed"
28;48;"Edge 28 to 48";"Mixed"
28;67;"Edge 28 to 67";"Mixed"
28;96;"Edge 28 to 96";"Mixed"
28;98;"Edge 28 to 98";"Mixed"
29;4;"Edge 29 to 4";"Mixed"
29;11;"Edge 29 to 11";"Mixed"
29;13;"Edge 29 to 13";"Mixed"
29;22;"Edge 29 to 22";"Mixed"
29;28;"Edge 29 to 28";"Mixed"
29;30;"Edge 29 to 30";"Mixed"
29;36;"Edge 29 to 36";"Mixed"
29;38;"Edge 29 to 38";"Mixed"
29;41;"Edge 29 to 41";"Mixed"
29;65;"Edge 29 to 65";"Mixed"
29;74;"Edge 29 to 74";"Mixed"
29;85;"Edge 29 to 85";"Mixed"
30;2;"Edge 30 to 2";"Mixed"
30;11;"Edge 30 to 11";"Mixed"
30;18;"Edge 30 to 18";"Mixed"
30;28;"Edge 30 to 28";"Mixed"
30;29;"Edge 30 to 29";"Mixed"
30;34;"Edge 30 to 34";"Mixed"
30;35;"Edge 30 to 35";"Mixed"
30;36;"Edge 30 to 36";"Mixed"
30;42;"Edge 30 to 42";"Mixed"
30;43;"Edge 30 to 43";"Mixed"
30;52;"Edge 30 to 52";"Mixed"
30;67;"Edge 30 to 67";"Mixed"
30;69;"Edge 30 to 69";"Mixed"
30;88;"Edge 30 to 88";"Mixed"
31;5;"Edge 31 to 5";"Mixed"
31;9;"Edge 31 to 9";"Mixed"
31;14;"Edge 31 to 14";"Mixed"
31;18;"Edge 31 to 18";"Mixed"
31;22;"Edge 31 to 22";"Mixed"
31;36;"Edge 31 to 36";"Mixed"
31;39;"Edge 31 to 39";"Mixed"
31;40;"Edge 31 to 40";"Mixed"
31;41;"Edge 31 to 41";"Mixed"
31;52;"Edge 31 to 52";"Mixed"
31;80;"Edge 31 to 80";"Mixed"
31;82;"Edge 31 to 82";"Mixed"
31;89;"Edge 31 to 89";"Mixed"
31;91;"Edge 31 to 91";"Mixed"
32;4;"Edge 32 to 4";"Mixed"
32;9;"Edge 32 to 9";"Mixed"
32;11;"Edge 32 to 11";"Mixed"
32;21;"Edge 32 to 21";"Mixed"
32;28;"Edge 32 to 28";"Mixed"
32;37;"Edge 32 to 37";"Mixed"
32;51;"Edge 32 to 51";"Mixed"
32;60;"Edge 32 to 60";"Mixed"
32;68;"Edge 32 to 68";"Mixed"
32;95;"Edge 32 to 95";"Mixed"
33;1;"Edge 33 to 1";"Mixed"
33;13;"Edge 33 to 13";"Mixed"
33;22;"Edge 33 to 22";"Mixed"
33;23;"Edge 33 to 23";"Mixed"
33;27;"Edge 33 to 27";"Mixed"
33;51;"Edge 33 to 51";"Mixed"
33;52;"Edge 33 to 52";"Mixed"
33;74;"Edge 33 to 74";"Mixed"
33;91;"Edge 33 to 91";"Mixed"
34;9;"Edge 34 to 9";"Mixed"
34;14;"Edge 34 to 14";"Mixed"
34;22;"Edge 34 to 22";"Mixed"
34;23;"Edge 34 to 23";"Mixed"
34;30;"Edge 34 to 30";"Mixed"
34;43;"Edge 34 to 43";"Mixed"
34;47;"Edge 34 to 47";"Mixed"
34;87;"Edge 34 to 87";"Mixed"
34;96;"Edge 34 to 96";"Mixed"
35;14;"Edge 35 to 14";"Mixed"
35;20;"Edge 35 to 20";"Mixed"
35;22;"Edge 35 to 22";"Mixed"
35;25;"Edge 35 to 25";"Mixed"
35;30;"Edge 35 to 30";"Mixed"
35;37;"Edge 35 to 37";"Mixed"
35;53;"Edge 35 to 53";"Mixed"
35;58;"Edge 35 to 58";"Mixed"
35;63;"Edge 35 to 63";"Mixed"
36;3;"Edge 36 to 3";"Mixed"
36;21;"Edge 36 to 21";"Mixed"
36;29;"Edge 36 to 29";"Mixed"
36;30;"Edge 36 to 30";"Mixed"
36;31;"Edge 36 to 31";"Mixed"
36;39;"Edge 36 to 39";"Mixed"
36;41;"Edge 36 to 41";"Mixed"
36;45;"Edge 36 to 45";"Mixed"
36;46;"Edge 36 to 46";"Mixed"
36;57;"Edge 36 to 57";"Mixed"
36;84;"Edge 36 to 84";"Mixed"
36;92;"Edge 36 to 92";"Mixed"
36;97;"Edge 36 to 97";"Mixed"
37;1;"Edge 37 to 1";"Mixed"
37;6;"Edge 37 to 6";"Mixed"
37;10;"Edge 37 to 10";"Mixed"
37;32;"Edge 37 to 32";"Mixed"
37;35;"Edge 37 to 35";"Mixed"
37;40;"Edge 37 to 40";"Mixed"
37;45;"Edge 37 to 45";"Mixed"
37;81;"Edge 37 to 81";"Mixed"
37;83;"Edge 37 to 83";"Mixed"
37;84;"Edge 37 to 84";"Mixed"
37;93;"Edge 37 to 93";"Mixed"
38;7;"Edge 38 to 7";"Mixed"
38;11;"Edge 38 to 11";"Mixed"
38;14;"Edge 38 to 14";"Mixed"
38;17;"Edge 38 to 17";"Mixed"
38;29;"Edge 38 to 29";"Mixed"
38;68;"Edge 38 to 68";"Mixed"
39;9;"Edge 39 to 9";"Mixed"
39;17;"Edge 39 to 17";"Mixed"
39;28;"Edge 39 to 28";"Mixed"
39;31;"Edge 39 to 31";"Mixed"
39;36;"Edge 39 to 36";"Mixed"
39;45;"Edge 39 to 45";"Mixed"
39;53;"Edge 39 to 53";"Mixed"
39;56;"Edge 39 to 56";"Mixed"
39;62;"Edge 39 to 62";"Mixed"
39;72;"Edge 39 to 72";"Mixed"
39;75;"Edge 39 to 75";"Mixed"
40;5;"Edge 40 to 5";"Mixed"
40;17;"Edge 40 to 17";"Mixed"
40;25;"Edge 40 to 25";"Mixed"
40;31;"Edge 40 to 31";"Mixed"
40;37;"Edge 40 to 37";"Mixed"
40;42;"Edge 40 to 42";"Mixed"
40;44;"Edge 40 to 44";"Mixed"
40;45;"Edge 40 to 45";"Mixed"
40;67;"Edge 40 to 67";"Mixed"
40;96;"Edge 40 to 96";"Mixed"
41;4;"Edge 41 to 4";"Mixed"
41;17;"Edge 41 to 17";"Mixed"
41;29;"Edge 41 to 29";"Mixed"
41;31;"Edge 41 to 31";"Mixed"
41;36;"Edge 41 to 36";"Mixed"
41;49;"Edge 41 to 49";"Mixed"
41;68;"Edge 41 to 68";"Mixed"
41;98;"Edge 41 to 98";"Mixed"
42;11;"Edge 42 to 11";"Mixed"
42;15;"Edge 42 to 15";"Mixed"
42;27;"Edge 42 to 27";"Mixed"
42;30;"Edge 42 to 30";"Mixed"
42;40;"Edge 42 to 40";"Mixed"
42;56;"Edge 42 to 56";"Mixed"
42;59;"Edge 42 to 59";"Mixed"
42;81;"Edge 42 to 81";"Mixed"
42;88;"Edge 42 to 88";"Mixed"
42;95;"Edge 42 to 95";"Mixed"
42;100;"Edge 42 to 100";"Mixed"
43;2;"Edge 43 to 2";"Mixed"
43;20;"Edge 43 to 20";"Mixed"
43;22;"Edge 43 to 22";"Mixed"
43;30;"Edge 43 to 30";"Mixed"
43;34;"Edge 43 to 34";"Mixed"
43;44;"Edge 43 to 44";"Mixed"
43;63;"Edge 43 to 63";"Mixed"
43;73;"Edge 43 to 73";"Mixed"
43;75;"Edge 43 to 75";"Mixed"
43;86;"Edge 43 to 86";"Mixed"
43;91;"Edge 43 to 91";"Mixed"
44;2;"Edge 44 to 2";"Mixed"
44;4;"Edge 44 to 4";"Mixed"
44;18;"Edge 44 to 18";"Mixed"
44;40;"Edge 44 to 40";"Mixed"
44;43;"Edge 44 to 43";"Mixed"
45;25;"Edge 45 to 25";"Mixed"
45;36;"Edge 45 to 36";"Mixed"
45;37;"Edge 45 to 37";"Mixed"
45;39;"Edge 45 to 39";"Mixed"
45;40;"Edge 45 to 40";"Mixed"
45;53;"Edge 45 to 53";"Mixed"
45;54;"Edge 45 to 54";"Mixed"
45;77;"Edge 45 to 77";"Mixed"
45;84;"Edge 45 to 84";"Mixed"
46;11;"Edge 46 to 11";"Mixed"
46;16;"Edge 46 to 16";"Mixed"
46;23;"Edge 46 to 23";"Mixed"
46;27;"Edge 46 to 27";"Mixed"
46;36;"Edge 46 to 36";"Mixed"
46;47;"Edge 46 to 47";"Mixed"
46;57;"Edge 46 to 57";"Mixed"
46;79;"Edge 46 to 79";"Mixed"
47;7;"Edge 47 to 7";"Mixed"
47;8;"Edge 47 to 8";"Mixed"
47;19;"Edge 47 to 19";"Mixed"
47;34;"Edge 47 to 34";"Mixed"
47;46;"Edge 47 to 46";"Mixed"
47;50;"Edge 47 to 50";"Mixed"
47;64;"Edge 47 to 64";"Mixed"
47;68;"Edge 47 to 68";"Mixed"
47;76;"Edge 47 to 76";"Mixed"
47;80;"Edge 47 to 80";"Mixed"
48;2;"Edge 48 to 2";"Mixed"
48;7;"Edge 48 to 7";"Mixed"
48;23;"Edge 48 to 23";"Mixed"
48;27;"Edge 48 to 27";"Mixed"
48;28;"Edge 48 to 28";"Mixed"
48;58;"Edge 48 to 58";"Mixed"
48;77;"Edge 48 to 77";"Mixed"
49;3;"Edge 49 to 3";"Mixed"
49;8;"Edge 49 to 8";"Mixed"
49;10;"Edge 49 to 10";"Mixed"
49;17;"Edge 49 to 17";"Mixed"
49;41;"Edge 49 to 41";"Mixed"
49;53;"Edge 49 to 53";"Mixed"
49;54;"Edge 49 to 54";"Mixed"
